"プロット タイトル: Microstation_00_ecser_surface_210528"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
15351,09/12/2021 05:40:01 午前,-888.9,0.00,1.01,1010.950
15352,09/12/2021 05:50:01 午前,-888.9,0.00,0.50,1010.950
15353,09/12/2021 06:00:01 午前,-888.9,0.00,1.01,1011.250
15354,09/12/2021 06:10:01 午前,-888.9,0.00,0.00,1011.250
15355,09/12/2021 06:20:01 午前,-888.9,0.00,0.00,1011.250
15356,09/12/2021 06:30:01 午前,-888.9,0.00,1.01,1011.050
15357,09/12/2021 06:40:01 午前,-888.9,0.00,3.02,1011.050
15358,09/12/2021 06:50:01 午前,-888.9,0.50,3.02,1011.050
15359,09/12/2021 07:00:01 午前,-888.9,1.51,4.53,1010.850
15360,09/12/2021 07:10:01 午前,-888.9,1.01,3.52,1010.850
15361,09/12/2021 07:20:01 午前,-888.9,1.01,5.03,1010.950
15362,09/12/2021 07:30:01 午前,-888.9,1.51,3.02,1010.950
15363,09/12/2021 07:40:01 午前,-888.9,1.01,3.02,1010.750
15364,09/12/2021 07:50:01 午前,-888.9,0.50,4.03,1010.750
15365,09/12/2021 08:00:01 午前,-888.9,1.01,3.02,1010.850
15366,09/12/2021 08:10:01 午前,-888.9,1.01,3.02,1010.550
15367,09/12/2021 08:20:01 午前,-888.9,0.50,3.52,1010.650
15368,09/12/2021 08:30:01 午前,-888.9,0.00,1.51,1010.650
15369,09/12/2021 08:40:01 午前,-888.9,0.00,2.01,1010.550
15370,09/12/2021 08:50:01 午前,-888.9,0.50,2.01,1010.650
15371,09/12/2021 09:00:01 午前,-888.9,0.50,2.52,1010.650
15372,09/12/2021 09:10:01 午前,-888.9,0.50,2.01,1010.950
15373,09/12/2021 09:20:01 午前,-888.9,1.51,4.03,1010.850
15374,09/12/2021 09:30:01 午前,-888.9,1.51,3.52,1010.750
15375,09/12/2021 09:40:01 午前,-888.9,0.50,3.02,1010.850
15376,09/12/2021 09:50:01 午前,-888.9,0.50,4.03,1010.750
15377,09/12/2021 10:00:01 午前,-888.9,1.01,3.52,1010.650
15378,09/12/2021 10:10:01 午前,-888.9,1.01,4.03,1010.550
15379,09/12/2021 10:20:01 午前,-888.9,1.01,3.52,1010.750
15380,09/12/2021 10:30:01 午前,-888.9,1.51,4.53,1010.650
15381,09/12/2021 10:40:01 午前,-888.9,1.51,3.52,1010.650
15382,09/12/2021 10:50:01 午前,-888.9,1.51,3.52,1010.550
15383,09/12/2021 11:00:01 午前,-888.9,1.51,3.52,1010.550
15384,09/12/2021 11:10:01 午前,-888.9,1.51,3.52,1010.550
15385,09/12/2021 11:20:01 午前,-888.9,1.01,3.02,1010.650
15386,09/12/2021 11:30:01 午前,-888.9,1.01,3.02,1010.850
15387,09/12/2021 11:40:01 午前,-888.9,0.50,2.52,1010.950
15388,09/12/2021 11:50:01 午前,-888.9,0.00,1.01,1011.050
15389,09/12/2021 12:00:01 午後,-888.9,0.00,1.51,1011.150
15390,09/12/2021 12:10:01 午後,-888.9,0.00,1.51,1010.950
15391,09/12/2021 12:20:01 午後,-888.9,0.00,1.51,1010.650
15392,09/12/2021 12:30:01 午後,-888.9,0.50,2.01,1010.750
15393,09/12/2021 12:40:01 午後,-888.9,0.00,1.51,1010.750
15394,09/12/2021 12:50:01 午後,-888.9,1.01,3.02,1010.650
15395,09/12/2021 01:00:01 午後,-888.9,1.51,3.02,1010.650
15396,09/12/2021 01:10:01 午後,-888.9,2.01,4.03,1010.750
15397,09/12/2021 01:20:01 午後,-888.9,1.51,3.02,1010.750
15398,09/12/2021 01:30:01 午後,-888.9,2.01,4.53,1010.850
15399,09/12/2021 01:40:01 午後,-888.9,1.51,3.52,1010.850
15400,09/12/2021 01:50:01 午後,-888.9,0.50,2.01,1011.050
15401,09/12/2021 02:00:01 午後,-888.9,0.50,2.01,1011.050
15402,09/12/2021 02:10:01 午後,-888.9,0.50,2.01,1010.950
15403,09/12/2021 02:20:01 午後,-888.9,1.01,2.52,1010.950
15404,09/12/2021 02:30:01 午後,-888.9,0.00,2.01,1011.050
15405,09/12/2021 02:40:01 午後,-888.9,0.50,3.02,1010.850
15406,09/12/2021 02:50:01 午後,-888.9,1.51,3.52,1011.050
15407,09/12/2021 03:00:01 午後,-888.9,0.00,2.52,1010.850
15408,09/12/2021 03:10:01 午後,-888.9,1.01,2.52,1010.950
15409,09/12/2021 03:20:01 午後,-888.9,0.50,1.51,1011.050
15410,09/12/2021 03:30:01 午後,-888.9,0.50,2.01,1011.250
15411,09/12/2021 03:40:01 午後,-888.9,0.00,1.51,1011.250
15412,09/12/2021 03:50:01 午後,-888.9,0.00,0.50,1011.350
15413,09/12/2021 04:00:01 午後,-888.9,0.00,0.00,1011.550
15414,09/12/2021 04:10:01 午後,-888.9,0.00,1.01,1011.650
15415,09/12/2021 04:20:01 午後,-888.9,0.00,1.51,1011.850
15416,09/12/2021 04:30:01 午後,-888.9,0.00,1.01,1011.950
15417,09/12/2021 04:40:01 午後,-888.9,1.01,2.52,1011.850
15418,09/12/2021 04:50:01 午後,-888.9,0.50,2.01,1011.950
15419,09/12/2021 05:00:01 午後,-888.9,0.50,1.51,1012.150
15420,09/12/2021 05:10:01 午後,-888.9,0.00,1.51,1012.150
15421,09/12/2021 05:20:01 午後,-888.9,0.00,1.51,1012.250
15422,09/12/2021 05:30:01 午後,-888.9,0.50,1.51,1012.450
15423,09/12/2021 05:40:01 午後,-888.9,0.50,1.51,1012.550
15424,09/12/2021 05:50:01 午後,-888.9,0.50,1.51,1012.650
15425,09/12/2021 06:00:01 午後,-888.9,1.01,1.51,1012.750
15426,09/12/2021 06:10:01 午後,-888.9,1.01,1.51,1012.750
15427,09/12/2021 06:20:01 午後,-888.9,0.50,1.51,1012.850
15428,09/12/2021 06:30:01 午後,-888.9,0.00,1.01,1013.050
15429,09/12/2021 06:40:01 午後,-888.9,0.00,1.01,1013.350
15430,09/12/2021 06:50:01 午後,-888.9,0.50,1.51,1013.350
15431,09/12/2021 07:00:01 午後,-888.9,0.50,1.51,1013.350
15432,09/12/2021 07:10:01 午後,-888.9,1.01,2.01,1013.250
15433,09/12/2021 07:20:01 午後,-888.9,1.01,1.51,1013.250
15434,09/12/2021 07:30:01 午後,-888.9,1.01,2.01,1013.350
15435,09/12/2021 07:40:01 午後,-888.9,0.00,1.51,1013.450
15436,09/12/2021 07:50:01 午後,-888.9,0.00,1.51,1013.650
15437,09/12/2021 08:00:01 午後,-888.9,0.00,1.01,1013.750
15438,09/12/2021 08:10:01 午後,-888.9,0.00,1.51,1013.650
15439,09/12/2021 08:20:01 午後,-888.9,0.00,1.51,1013.750
15440,09/12/2021 08:30:01 午後,-888.9,0.00,1.01,1013.950
15441,09/12/2021 08:40:01 午後,-888.9,0.50,1.51,1014.150
15442,09/12/2021 08:50:01 午後,-888.9,0.50,2.52,1014.050
15443,09/12/2021 09:00:01 午後,-888.9,0.00,2.01,1014.450
15444,09/12/2021 09:10:01 午後,-888.9,0.00,1.51,1014.450
15445,09/12/2021 09:20:01 午後,-888.9,0.00,1.01,1014.550
15446,09/12/2021 09:30:01 午後,-888.9,0.00,1.51,1014.550
15447,09/12/2021 09:40:01 午後,-888.9,0.00,1.01,1014.550
15448,09/12/2021 09:50:01 午後,-888.9,0.00,0.50,1014.450
15449,09/12/2021 10:00:01 午後,-888.9,0.00,1.51,1014.450
15450,09/12/2021 10:10:01 午後,-888.9,0.00,1.51,1014.450
15451,09/12/2021 10:20:01 午後,-888.9,0.00,0.50,1014.550
15452,09/12/2021 10:30:01 午後,-888.9,0.00,0.00,1014.550
15453,09/12/2021 10:40:01 午後,-888.9,0.00,1.01,1014.650
15454,09/12/2021 10:50:01 午後,-888.9,0.00,1.01,1014.650
15455,09/12/2021 11:00:01 午後,-888.9,1.01,3.52,1014.250
15456,09/12/2021 11:10:01 午後,-888.9,2.01,3.52,1014.350
15457,09/12/2021 11:20:01 午後,-888.9,0.50,3.02,1014.350
15458,09/12/2021 11:30:01 午後,-888.9,0.00,1.51,1014.250
15459,09/12/2021 11:40:01 午後,-888.9,0.00,2.01,1014.350
15460,09/12/2021 11:50:01 午後,-888.9,0.00,1.51,1014.250
15461,09/13/2021 12:00:01 午前,-888.9,0.00,1.01,1014.050
15462,09/13/2021 12:10:01 午前,-888.9,0.00,1.51,1014.050
15463,09/13/2021 12:20:01 午前,-888.9,0.00,1.01,1014.150
15464,09/13/2021 12:30:01 午前,-888.9,0.00,1.51,1014.150
15465,09/13/2021 12:40:01 午前,-888.9,0.00,2.52,1014.250
15466,09/13/2021 12:50:01 午前,-888.9,0.00,1.01,1014.150
15467,09/13/2021 01:00:01 午前,-888.9,0.00,0.50,1014.250
15468,09/13/2021 01:10:01 午前,-888.9,0.00,0.50,1014.150
15469,09/13/2021 01:20:01 午前,-888.9,0.00,1.01,1014.150
15470,09/13/2021 01:30:01 午前,-888.9,0.00,1.01,1014.150
15471,09/13/2021 01:40:01 午前,-888.9,0.00,0.50,1013.950
15472,09/13/2021 01:50:01 午前,-888.9,0.50,2.52,1014.050
15473,09/13/2021 02:00:01 午前,-888.9,0.50,2.52,1013.950
15474,09/13/2021 02:10:01 午前,-888.9,1.01,3.02,1013.750
15475,09/13/2021 02:20:01 午前,-888.9,0.50,2.52,1013.750
15476,09/13/2021 02:30:01 午前,-888.9,0.50,2.52,1013.850
15477,09/13/2021 02:40:01 午前,-888.9,0.00,2.01,1013.750
15478,09/13/2021 02:50:01 午前,-888.9,0.00,1.51,1013.750
15479,09/13/2021 03:00:01 午前,-888.9,0.50,1.51,1013.850
15480,09/13/2021 03:10:01 午前,-888.9,0.00,1.01,1013.850
15481,09/13/2021 03:20:01 午前,-888.9,0.00,1.51,1014.050
15482,09/13/2021 03:30:01 午前,-888.9,0.50,2.52,1014.050
15483,09/13/2021 03:40:01 午前,-888.9,0.50,2.52,1013.950
15484,09/13/2021 03:50:01 午前,-888.9,0.00,1.51,1013.950
15485,09/13/2021 04:00:01 午前,-888.9,0.00,2.01,1013.850
15486,09/13/2021 04:10:01 午前,-888.9,0.00,2.01,1013.750
15487,09/13/2021 04:20:01 午前,-888.9,0.50,2.52,1013.550
15488,09/13/2021 04:30:01 午前,-888.9,0.00,2.52,1013.650
15489,09/13/2021 04:40:01 午前,-888.9,0.50,3.52,1013.650
15490,09/13/2021 04:50:01 午前,-888.9,1.51,3.52,1013.650
15491,09/13/2021 05:00:01 午前,-888.9,1.01,2.52,1013.750
15492,09/13/2021 05:10:01 午前,-888.9,0.50,2.52,1013.850
15493,09/13/2021 05:20:01 午前,-888.9,0.50,2.01,1013.950
15494,09/13/2021 05:30:01 午前,-888.9,0.50,2.52,1014.050
15495,09/13/2021 05:40:01 午前,-888.9,0.00,2.01,1014.050
15496,09/13/2021 05:50:01 午前,-888.9,0.50,2.01,1014.150
15497,09/13/2021 06:00:01 午前,-888.9,0.50,2.01,1014.150
15498,09/13/2021 06:10:01 午前,-888.9,0.50,2.01,1014.050
15499,09/13/2021 06:20:01 午前,-888.9,0.50,3.02,1014.050
15500,09/13/2021 06:30:01 午前,-888.9,0.50,2.52,1014.150
15501,09/13/2021 06:40:01 午前,-888.9,0.00,2.01,1014.450
15502,09/13/2021 06:50:01 午前,-888.9,0.00,2.52,1014.450
15503,09/13/2021 07:00:01 午前,-888.9,0.00,1.01,1014.550
15504,09/13/2021 07:10:01 午前,-888.9,0.00,1.01,1014.750
15505,09/13/2021 07:20:01 午前,-888.9,0.00,0.50,1014.850
15506,09/13/2021 07:30:01 午前,-888.9,0.00,0.50,1014.750
15507,09/13/2021 07:40:01 午前,-888.9,0.50,2.52,1014.950
15508,09/13/2021 07:50:01 午前,-888.9,0.00,1.51,1014.950
15509,09/13/2021 08:00:01 午前,-888.9,0.00,2.01,1014.750
15510,09/13/2021 08:10:01 午前,-888.9,0.00,1.01,1014.750
15511,09/13/2021 08:20:01 午前,-888.9,0.00,2.01,1014.650
15512,09/13/2021 08:30:01 午前,-888.9,0.50,3.52,1014.650
15513,09/13/2021 08:40:01 午前,-888.9,0.50,3.02,1014.650
15514,09/13/2021 08:50:01 午前,-888.9,1.51,5.03,1014.650
15515,09/13/2021 09:00:01 午前,-888.9,0.50,3.02,1014.750
15516,09/13/2021 09:10:01 午前,-888.9,0.50,2.52,1014.650
15517,09/13/2021 09:20:01 午前,-888.9,1.01,3.52,1014.850
15518,09/13/2021 09:30:01 午前,-888.9,1.01,3.02,1015.050
15519,09/13/2021 09:40:01 午前,-888.9,0.50,2.52,1015.150
15520,09/13/2021 09:50:01 午前,-888.9,0.00,2.01,1015.150
15521,09/13/2021 10:00:01 午前,-888.9,0.50,3.52,1015.350
15522,09/13/2021 10:10:01 午前,-888.9,0.50,3.52,1015.550
15523,09/13/2021 10:20:01 午前,-888.9,0.50,3.52,1015.550
15524,09/13/2021 10:30:01 午前,-888.9,0.50,2.52,1015.750
15525,09/13/2021 10:40:01 午前,-888.9,1.01,3.52,1015.550
15526,09/13/2021 10:50:01 午前,-888.9,1.51,4.03,1015.350
15527,09/13/2021 11:00:01 午前,-888.9,0.50,2.52,1015.550
15528,09/13/2021 11:10:01 午前,-888.9,1.01,4.03,1015.650
15529,09/13/2021 11:20:01 午前,-888.9,0.50,3.52,1015.650
15530,09/13/2021 11:30:01 午前,-888.9,0.50,2.01,1015.750
15531,09/13/2021 11:40:01 午前,-888.9,0.00,2.01,1015.750
15532,09/13/2021 11:50:01 午前,-888.9,0.00,2.01,1015.550
15533,09/13/2021 12:00:01 午後,-888.9,0.00,1.51,1015.450
15534,09/13/2021 12:10:01 午後,-888.9,0.00,2.52,1015.450
15535,09/13/2021 12:20:01 午後,-888.9,0.50,2.52,1015.450
15536,09/13/2021 12:30:01 午後,-888.9,0.50,3.02,1015.450
15537,09/13/2021 12:40:01 午後,-888.9,0.00,1.01,1015.550
15538,09/13/2021 12:50:01 午後,-888.9,0.00,2.01,1015.650
15539,09/13/2021 01:00:01 午後,-888.9,0.50,1.51,1015.450
15540,09/13/2021 01:10:01 午後,-888.9,0.50,2.01,1015.450
15541,09/13/2021 01:20:01 午後,-888.9,0.00,2.01,1015.250
15542,09/13/2021 01:30:01 午後,-888.9,0.50,2.01,1015.050
15543,09/13/2021 01:40:01 午後,-888.9,1.51,4.53,1014.750
15544,09/13/2021 01:50:01 午後,-888.9,1.51,3.52,1014.850
15545,09/13/2021 02:00:01 午後,-888.9,1.01,4.03,1014.950
15546,09/13/2021 02:10:01 午後,-888.9,1.01,3.02,1014.650
15547,09/13/2021 02:20:01 午後,-888.9,1.01,2.52,1014.550
15548,09/13/2021 02:30:01 午後,-888.9,1.51,5.03,1014.150
15549,09/13/2021 02:40:01 午後,-888.9,1.51,4.03,1014.150
15550,09/13/2021 02:50:01 午後,-888.9,2.01,4.53,1013.850
15551,09/13/2021 03:00:01 午後,-888.9,1.01,5.54,1013.850
15552,09/13/2021 03:10:01 午後,-888.9,1.51,4.53,1013.650
15553,09/13/2021 03:20:01 午後,-888.9,1.51,4.03,1013.750
15554,09/13/2021 03:30:01 午後,-888.9,0.50,2.52,1013.750
15555,09/13/2021 03:40:01 午後,-888.9,1.01,3.52,1013.750
15556,09/13/2021 03:50:01 午後,-888.9,1.01,4.03,1013.950
15557,09/13/2021 04:00:01 午後,-888.9,1.01,4.03,1013.850
15558,09/13/2021 04:10:01 午後,-888.9,0.50,3.02,1014.150
15559,09/13/2021 04:20:01 午後,-888.9,0.50,3.02,1013.950
15560,09/13/2021 04:30:01 午後,-888.9,0.50,3.02,1013.950
15561,09/13/2021 04:40:01 午後,-888.9,0.50,2.52,1014.250
15562,09/13/2021 04:50:01 午後,-888.9,0.50,2.52,1014.350
15563,09/13/2021 05:00:01 午後,-888.9,0.50,2.52,1014.450
15564,09/13/2021 05:10:01 午後,-888.9,0.50,2.52,1014.350
15565,09/13/2021 05:20:01 午後,-888.9,0.00,2.52,1014.250
15566,09/13/2021 05:30:01 午後,-888.9,0.50,2.01,1014.250
15567,09/13/2021 05:40:01 午後,-888.9,0.00,3.02,1014.150
15568,09/13/2021 05:50:01 午後,-888.9,0.50,3.02,1014.250
15569,09/13/2021 06:00:01 午後,-888.9,0.50,3.52,1014.350
15570,09/13/2021 06:10:01 午後,-888.9,0.50,2.01,1014.250
15571,09/13/2021 06:20:01 午後,-888.9,1.01,3.02,1014.450
15572,09/13/2021 06:30:01 午後,-888.9,0.50,2.01,1014.750
15573,09/13/2021 06:40:01 午後,-888.9,0.00,2.52,1014.450
15574,09/13/2021 06:50:01 午後,-888.9,0.50,3.52,1014.250
15575,09/13/2021 07:00:01 午後,-888.9,0.50,3.52,1014.250
15576,09/13/2021 07:10:01 午後,-888.9,0.50,2.01,1014.350
15577,09/13/2021 07:20:01 午後,-888.9,0.50,3.52,1014.450
15578,09/13/2021 07:30:01 午後,-888.9,0.50,3.02,1014.450
15579,09/13/2021 07:40:01 午後,-888.9,0.50,2.52,1013.950
15580,09/13/2021 07:50:01 午後,-888.9,1.01,3.52,1014.150
15581,09/13/2021 08:00:01 午後,-888.9,0.50,3.52,1014.450
15582,09/13/2021 08:10:01 午後,-888.9,0.50,2.52,1014.150
15583,09/13/2021 08:20:01 午後,-888.9,1.51,3.52,1013.950
15584,09/13/2021 08:30:01 午後,-888.9,2.01,4.53,1013.950
15585,09/13/2021 08:40:01 午後,-888.9,1.51,4.53,1014.150
15586,09/13/2021 08:50:01 午後,-888.9,1.01,4.03,1014.050
15587,09/13/2021 09:00:01 午後,-888.9,0.50,3.02,1014.150
15588,09/13/2021 09:10:01 午後,-888.9,0.50,4.03,1014.250
15589,09/13/2021 09:20:01 午後,-888.9,1.01,4.03,1014.350
15590,09/13/2021 09:30:01 午後,-888.9,0.50,2.52,1014.550
15591,09/13/2021 09:40:01 午後,-888.9,0.50,2.52,1014.550
15592,09/13/2021 09:50:01 午後,-888.9,0.50,2.01,1014.350
15593,09/13/2021 10:00:01 午後,-888.9,0.50,2.01,1014.050
15594,09/13/2021 10:10:01 午後,-888.9,1.01,3.52,1013.950
15595,09/13/2021 10:20:01 午後,-888.9,0.00,2.01,1014.050
15596,09/13/2021 10:30:01 午後,-888.9,0.50,2.52,1014.450
15597,09/13/2021 10:40:01 午後,-888.9,0.00,1.51,1014.850
15598,09/13/2021 10:50:01 午後,-888.9,0.00,2.52,1014.850
15599,09/13/2021 11:00:01 午後,-888.9,1.01,3.02,1014.750
15600,09/13/2021 11:10:01 午後,-888.9,1.01,4.03,1014.950
15601,09/13/2021 11:20:01 午後,-888.9,1.01,4.53,1014.850
15602,09/13/2021 11:30:01 午後,-888.9,2.01,5.54,1014.650
15603,09/13/2021 11:40:01 午後,-888.9,1.51,4.53,1014.550
15604,09/13/2021 11:50:01 午後,-888.9,2.01,5.54,1014.350
15605,09/14/2021 12:00:01 午前,-888.9,2.01,4.03,1014.250
15606,09/14/2021 12:10:01 午前,-888.9,2.01,4.53,1013.950
15607,09/14/2021 12:20:01 午前,-888.9,2.01,4.53,1014.050
15608,09/14/2021 12:30:01 午前,-888.9,2.01,4.53,1014.050
15609,09/14/2021 12:40:01 午前,-888.9,0.50,4.53,1014.150
15610,09/14/2021 12:50:01 午前,-888.9,0.50,4.03,1014.050
15611,09/14/2021 01:00:01 午前,-888.9,0.50,4.03,1013.950
15612,09/14/2021 01:10:01 午前,-888.9,2.01,5.54,1013.950
15613,09/14/2021 01:20:01 午前,-888.9,2.01,6.04,1013.750
15614,09/14/2021 01:30:01 午前,-888.9,2.01,6.04,1013.450
15615,09/14/2021 01:40:01 午前,-888.9,2.52,5.54,1013.250
15616,09/14/2021 01:50:01 午前,-888.9,2.01,5.03,1012.950
15617,09/14/2021 02:00:01 午前,-888.9,2.01,5.03,1012.850
15618,09/14/2021 02:10:01 午前,-888.9,2.52,6.04,1012.950
15619,09/14/2021 02:20:01 午前,-888.9,2.52,7.55,1012.550
15620,09/14/2021 02:30:01 午前,-888.9,3.02,7.05,1012.550
15621,09/14/2021 02:40:01 午前,-888.9,4.03,8.56,1012.350
15622,09/14/2021 02:50:01 午前,-888.9,2.52,6.54,1012.050
15623,09/14/2021 03:00:01 午前,-888.9,2.52,6.04,1012.050
15624,09/14/2021 03:10:01 午前,-888.9,2.52,5.54,1012.050
15625,09/14/2021 03:20:01 午前,-888.9,3.02,7.05,1012.150
15626,09/14/2021 03:30:01 午前,-888.9,3.02,7.05,1012.050
15627,09/14/2021 03:40:01 午前,-888.9,2.01,5.54,1011.750
15628,09/14/2021 03:50:01 午前,-888.9,2.52,5.54,1011.550
15629,09/14/2021 04:00:01 午前,-888.9,2.52,6.04,1011.650
15630,09/14/2021 04:10:01 午前,-888.9,3.02,6.54,1011.450
15631,09/14/2021 04:20:01 午前,-888.9,3.02,6.54,1011.450
15632,09/14/2021 04:30:01 午前,-888.9,2.01,5.54,1011.550
15633,09/14/2021 04:40:01 午前,-888.9,3.02,5.54,1011.250
15634,09/14/2021 04:50:01 午前,-888.9,2.01,5.54,1011.250
15635,09/14/2021 05:00:01 午前,-888.9,2.52,5.54,1011.350
15636,09/14/2021 05:10:01 午前,-888.9,2.01,6.04,1011.350
15637,09/14/2021 05:20:01 午前,-888.9,1.51,4.03,1011.450
15638,09/14/2021 05:30:01 午前,-888.9,2.01,5.54,1011.450
15639,09/14/2021 05:40:01 午前,-888.9,2.01,5.54,1011.750
15640,09/14/2021 05:50:01 午前,-888.9,1.01,5.03,1011.850
15641,09/14/2021 06:00:01 午前,-888.9,0.50,3.02,1012.150
15642,09/14/2021 06:10:01 午前,-888.9,0.50,3.52,1012.150
15643,09/14/2021 06:20:01 午前,-888.9,1.51,3.52,1012.250
15644,09/14/2021 06:30:01 午前,-888.9,1.51,5.03,1012.050
15645,09/14/2021 06:40:01 午前,-888.9,2.01,5.03,1012.150
15646,09/14/2021 06:50:01 午前,-888.9,2.01,5.03,1012.050
15647,09/14/2021 07:00:01 午前,-888.9,1.51,4.53,1012.150
15648,09/14/2021 07:10:01 午前,-888.9,1.51,4.03,1012.150
15649,09/14/2021 07:20:01 午前,-888.9,2.01,5.03,1011.850
15650,09/14/2021 07:30:01 午前,-888.9,2.01,4.53,1011.650
15651,09/14/2021 07:40:01 午前,-888.9,2.01,6.04,1011.850
15652,09/14/2021 07:50:01 午前,-888.9,2.01,5.03,1011.750
15653,09/14/2021 08:00:01 午前,-888.9,2.52,6.04,1011.350
15654,09/14/2021 08:10:01 午前,-888.9,2.01,4.53,1011.650
15655,09/14/2021 08:20:01 午前,-888.9,2.01,5.54,1011.450
15656,09/14/2021 08:30:01 午前,-888.9,1.51,5.03,1011.450
15657,09/14/2021 08:40:01 午前,-888.9,1.51,4.53,1011.950
15658,09/14/2021 08:50:01 午前,-888.9,1.51,5.03,1011.950
15659,09/14/2021 09:00:01 午前,-888.9,1.51,4.53,1011.750
15660,09/14/2021 09:10:01 午前,-888.9,1.51,4.53,1012.150
15661,09/14/2021 09:20:01 午前,-888.9,2.01,4.03,1011.850
15662,09/14/2021 09:30:01 午前,-888.9,2.01,5.03,1011.650
15663,09/14/2021 09:40:01 午前,-888.9,2.01,5.03,1011.450
15664,09/14/2021 09:50:01 午前,-888.9,1.51,5.54,1011.650
15665,09/14/2021 10:00:01 午前,-888.9,1.01,5.54,1011.750
15666,09/14/2021 10:10:01 午前,-888.9,1.51,4.03,1011.550
15667,09/14/2021 10:20:01 午前,-888.9,1.01,4.03,1011.750
15668,09/14/2021 10:30:01 午前,-888.9,1.51,5.54,1011.450
15669,09/14/2021 10:40:01 午前,-888.9,2.52,6.54,1011.450
15670,09/14/2021 10:50:01 午前,-888.9,2.01,4.53,1011.750
15671,09/14/2021 11:00:01 午前,-888.9,1.51,4.53,1011.450
15672,09/14/2021 11:10:01 午前,-888.9,1.51,3.02,1011.450
15673,09/14/2021 11:20:01 午前,-888.9,1.01,3.02,1011.350
15674,09/14/2021 11:30:01 午前,-888.9,0.50,2.52,1011.550
15675,09/14/2021 11:40:01 午前,-888.9,1.01,2.52,1011.550
15676,09/14/2021 11:50:01 午前,-888.9,0.50,3.02,1011.450
15677,09/14/2021 12:00:01 午後,-888.9,1.01,3.02,1011.250
15678,09/14/2021 12:10:01 午後,-888.9,1.01,3.52,1011.350
15679,09/14/2021 12:20:01 午後,-888.9,0.50,3.52,1011.350
15680,09/14/2021 12:30:01 午後,-888.9,0.50,3.52,1010.850
15681,09/14/2021 12:40:01 午後,-888.9,1.01,3.52,1010.950
15682,09/14/2021 12:50:01 午後,-888.9,1.01,4.03,1010.950
15683,09/14/2021 01:00:01 午後,-888.9,0.50,3.02,1011.050
15684,09/14/2021 01:10:01 午後,-888.9,1.01,3.52,1010.450
15685,09/14/2021 01:20:01 午後,-888.9,1.51,4.03,1010.250
15686,09/14/2021 01:30:01 午後,-888.9,1.51,5.54,1010.050
15687,09/14/2021 01:40:01 午後,-888.9,1.01,3.52,1010.150
15688,09/14/2021 01:50:01 午後,-888.9,1.01,3.52,1010.050
15689,09/14/2021 02:00:01 午後,-888.9,1.01,3.52,1010.350
15690,09/14/2021 02:10:01 午後,-888.9,1.01,3.02,1010.250
15691,09/14/2021 02:20:01 午後,-888.9,0.50,3.52,1009.850
15692,09/14/2021 02:30:01 午後,-888.9,0.50,3.52,1009.850
15693,09/14/2021 02:40:01 午後,-888.9,1.51,3.52,1009.750
15694,09/14/2021 02:50:01 午後,-888.9,1.51,3.52,1009.950
15695,09/14/2021 03:00:01 午後,-888.9,1.01,4.53,1009.750
15696,09/14/2021 03:10:01 午後,-888.9,0.50,3.52,1010.050
15697,09/14/2021 03:20:01 午後,-888.9,0.50,3.02,1009.950
15698,09/14/2021 03:30:01 午後,-888.9,0.50,2.52,1010.150
15699,09/14/2021 03:40:01 午後,-888.9,0.00,1.51,1010.050
15700,09/14/2021 03:50:01 午後,-888.9,0.00,3.02,1010.150
15701,09/14/2021 04:00:01 午後,-888.9,1.01,2.52,1010.150
15702,09/14/2021 04:10:01 午後,-888.9,0.50,3.02,1009.950
15703,09/14/2021 04:20:01 午後,-888.9,1.01,3.02,1009.950
15704,09/14/2021 04:30:01 午後,-888.9,0.50,2.52,1009.950
15705,09/14/2021 04:40:01 午後,-888.9,0.00,2.01,1009.950
15706,09/14/2021 04:50:01 午後,-888.9,0.50,2.52,1010.050
15707,09/14/2021 05:00:01 午後,-888.9,0.50,2.52,1010.150
15708,09/14/2021 05:10:01 午後,-888.9,0.00,2.52,1009.950
15709,09/14/2021 05:20:01 午後,-888.9,0.50,2.52,1009.650
15710,09/14/2021 05:30:01 午後,-888.9,0.50,2.52,1009.750
15711,09/14/2021 05:40:01 午後,-888.9,1.01,3.02,1009.750
15712,09/14/2021 05:50:01 午後,-888.9,0.50,3.52,1009.750
15713,09/14/2021 06:00:01 午後,-888.9,1.01,3.52,1009.650
15714,09/14/2021 06:10:01 午後,-888.9,1.01,4.03,1009.550
15715,09/14/2021 06:20:01 午後,-888.9,1.01,3.52,1009.650
15716,09/14/2021 06:30:01 午後,-888.9,0.50,2.52,1009.950
15717,09/14/2021 06:40:01 午後,-888.9,0.00,2.01,1009.950
15718,09/14/2021 06:50:01 午後,-888.9,0.00,1.01,1009.850
15719,09/14/2021 07:00:01 午後,-888.9,0.00,1.51,1009.550
15720,09/14/2021 07:10:01 午後,-888.9,0.50,2.01,1009.750
15721,09/14/2021 07:20:01 午後,-888.9,0.50,2.52,1009.950
15722,09/14/2021 07:30:01 午後,-888.9,1.01,4.53,1009.850
15723,09/14/2021 07:40:01 午後,-888.9,2.01,5.54,1009.750
15724,09/14/2021 07:50:01 午後,-888.9,2.01,5.54,1009.950
