"プロット タイトル: Microstation_00_ecser_surface_201223"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
3604,01/17/2021 06:30:01 午後,1.2,0.50,3.02,1025.650
3605,01/17/2021 06:40:01 午後,1.2,1.01,3.02,1025.850
3606,01/17/2021 06:50:01 午後,1.2,1.51,3.52,1025.750
3607,01/17/2021 07:00:01 午後,1.2,1.51,3.52,1025.750
3608,01/17/2021 07:10:01 午後,1.2,1.51,4.03,1025.950
3609,01/17/2021 07:20:01 午後,1.2,1.51,3.52,1025.850
3610,01/17/2021 07:30:01 午後,1.2,1.51,4.03,1025.950
3611,01/17/2021 07:40:01 午後,1.2,1.51,4.03,1025.950
3612,01/17/2021 07:50:01 午後,1.2,1.51,4.03,1026.050
3613,01/17/2021 08:00:01 午後,1.2,1.01,4.53,1026.050
3614,01/17/2021 08:10:01 午後,1.2,0.50,4.03,1026.250
3615,01/17/2021 08:20:01 午後,1.2,0.50,3.02,1026.350
3616,01/17/2021 08:30:01 午後,1.2,0.00,2.01,1026.250
3617,01/17/2021 08:40:01 午後,1.2,1.01,3.02,1026.250
3618,01/17/2021 08:50:01 午後,1.2,0.50,3.02,1026.450
3619,01/17/2021 09:00:01 午後,1.2,0.50,3.02,1026.450
3620,01/17/2021 09:10:01 午後,1.2,1.01,3.02,1026.550
3621,01/17/2021 09:20:01 午後,1.2,0.50,3.02,1026.350
3622,01/17/2021 09:30:01 午後,1.2,1.01,3.02,1026.450
3623,01/17/2021 09:40:01 午後,1.2,0.50,4.03,1026.450
3624,01/17/2021 09:50:01 午後,1.2,1.01,3.52,1026.250
3625,01/17/2021 10:00:01 午後,1.2,0.50,2.52,1026.050
3626,01/17/2021 10:10:01 午後,1.2,0.50,2.52,1026.150
3627,01/17/2021 10:20:01 午後,1.2,0.00,2.52,1026.150
3628,01/17/2021 10:30:01 午後,1.2,0.00,2.01,1025.950
3629,01/17/2021 10:40:01 午後,1.2,0.00,1.51,1025.950
3630,01/17/2021 10:50:01 午後,1.2,0.00,4.03,1025.650
3631,01/17/2021 11:00:01 午後,1.2,0.50,2.01,1025.450
3632,01/17/2021 11:10:01 午後,1.2,1.01,4.03,1025.650
3633,01/17/2021 11:20:01 午後,1.2,0.00,2.52,1025.350
3634,01/17/2021 11:30:01 午後,1.2,0.50,3.02,1025.450
3635,01/17/2021 11:40:01 午後,1.2,0.50,3.02,1025.450
3636,01/17/2021 11:50:01 午後,1.2,0.00,2.01,1025.450
3637,01/18/2021 12:00:01 午前,1.2,0.50,2.01,1025.650
3638,01/18/2021 12:10:01 午前,1.2,0.00,3.02,1025.550
3639,01/18/2021 12:20:01 午前,1.2,0.00,2.01,1025.350
3640,01/18/2021 12:30:01 午前,1.2,1.01,3.52,1025.250
3641,01/18/2021 12:40:01 午前,1.2,0.50,4.03,1025.350
3642,01/18/2021 12:50:01 午前,1.2,0.50,3.02,1025.250
3643,01/18/2021 01:00:01 午前,1.2,0.50,3.02,1025.150
3644,01/18/2021 01:10:01 午前,1.2,0.50,3.52,1025.050
3645,01/18/2021 01:20:01 午前,1.2,0.50,3.02,1024.850
3646,01/18/2021 01:30:01 午前,1.2,1.01,4.53,1024.950
3647,01/18/2021 01:40:01 午前,1.2,0.50,2.52,1024.850
3648,01/18/2021 01:50:01 午前,1.2,0.50,3.02,1024.950
3649,01/18/2021 02:00:01 午前,1.2,0.50,3.02,1024.950
3650,01/18/2021 02:10:01 午前,1.2,0.50,2.52,1024.950
3651,01/18/2021 02:20:01 午前,1.2,0.50,3.52,1024.850
3652,01/18/2021 02:30:01 午前,1.2,0.00,2.01,1024.950
3653,01/18/2021 02:40:01 午前,1.2,0.50,2.01,1024.850
3654,01/18/2021 02:50:01 午前,1.2,0.00,2.01,1024.950
3655,01/18/2021 03:00:01 午前,1.2,0.50,3.02,1024.850
3656,01/18/2021 03:10:01 午前,1.2,0.50,3.02,1024.750
3657,01/18/2021 03:20:01 午前,1.2,1.01,3.52,1024.850
3658,01/18/2021 03:30:01 午前,1.2,0.50,3.02,1024.850
3659,01/18/2021 03:40:01 午前,1.2,0.50,2.52,1024.450
3660,01/18/2021 03:50:01 午前,1.2,1.51,3.52,1024.650
3661,01/18/2021 04:00:01 午前,1.2,1.01,3.02,1024.650
3662,01/18/2021 04:10:01 午前,1.2,1.01,3.02,1024.350
3663,01/18/2021 04:20:01 午前,1.2,0.50,2.52,1024.150
3664,01/18/2021 04:30:01 午前,1.2,0.50,3.02,1024.250
3665,01/18/2021 04:40:01 午前,1.2,0.50,3.02,1024.250
3666,01/18/2021 04:50:01 午前,1.2,0.50,3.02,1024.350
3667,01/18/2021 05:00:01 午前,1.2,0.50,3.02,1024.350
3668,01/18/2021 05:10:01 午前,1.2,1.51,4.53,1024.250
3669,01/18/2021 05:20:01 午前,1.2,0.50,3.52,1024.050
3670,01/18/2021 05:30:01 午前,1.2,0.00,2.01,1023.950
3671,01/18/2021 05:40:01 午前,1.2,0.50,3.02,1024.150
3672,01/18/2021 05:50:01 午前,1.2,0.50,2.52,1023.950
3673,01/18/2021 06:00:01 午前,1.2,0.50,3.02,1023.950
3674,01/18/2021 06:10:01 午前,1.2,0.00,2.52,1024.050
3675,01/18/2021 06:20:01 午前,1.2,0.00,2.01,1024.050
3676,01/18/2021 06:30:01 午前,1.2,0.50,2.01,1023.950
3677,01/18/2021 06:40:01 午前,1.2,0.00,2.01,1024.150
3678,01/18/2021 06:50:01 午前,1.2,0.50,2.52,1024.050
3679,01/18/2021 07:00:01 午前,1.2,0.50,3.02,1024.150
3680,01/18/2021 07:10:01 午前,1.2,0.50,3.02,1024.350
3681,01/18/2021 07:20:01 午前,1.2,0.50,2.52,1024.350
3682,01/18/2021 07:30:01 午前,8.7,0.50,3.52,1024.450
3683,01/18/2021 07:40:01 午前,21.2,1.01,4.03,1024.550
3684,01/18/2021 07:50:01 午前,51.2,1.01,3.52,1024.450
3685,01/18/2021 08:00:01 午前,83.7,0.50,3.02,1024.350
3686,01/18/2021 08:10:01 午前,101.2,0.50,3.02,1024.250
3687,01/18/2021 08:20:01 午前,108.7,0.00,2.01,1023.950
3688,01/18/2021 08:30:01 午前,113.7,0.00,2.01,1023.950
3689,01/18/2021 08:40:01 午前,183.7,0.00,0.50,1023.650
3690,01/18/2021 08:50:01 午前,378.7,0.00,1.51,1023.650
3691,01/18/2021 09:00:01 午前,441.2,0.00,0.50,1023.750
3692,01/18/2021 09:10:01 午前,496.2,0.00,0.50,1023.650
3693,01/18/2021 09:20:01 午前,536.2,0.00,1.01,1023.550
3694,01/18/2021 09:30:01 午前,606.2,0.00,0.50,1023.750
3695,01/18/2021 09:40:01 午前,666.2,0.00,0.50,1023.650
3696,01/18/2021 09:50:01 午前,818.7,0.00,1.01,1023.450
3697,01/18/2021 10:00:01 午前,306.2,0.00,1.01,1023.450
3698,01/18/2021 10:10:01 午前,183.7,0.50,3.02,1023.550
3699,01/18/2021 10:20:01 午前,218.7,1.01,4.03,1023.450
3700,01/18/2021 10:30:01 午前,251.2,1.01,2.52,1023.350
3701,01/18/2021 10:40:01 午前,458.7,1.01,3.52,1022.950
3702,01/18/2021 10:50:01 午前,266.2,1.01,4.03,1022.950
3703,01/18/2021 11:00:01 午前,286.2,1.01,4.53,1022.950
3704,01/18/2021 11:10:01 午前,246.2,1.01,3.52,1022.450
3705,01/18/2021 11:20:01 午前,163.7,2.52,5.03,1022.350
3706,01/18/2021 11:30:01 午前,203.7,3.02,6.54,1022.250
3707,01/18/2021 11:40:01 午前,328.7,2.01,6.04,1022.050
3708,01/18/2021 11:50:01 午前,231.2,3.02,6.54,1021.850
3709,01/18/2021 12:00:01 午後,703.7,2.52,7.55,1021.650
3710,01/18/2021 12:10:01 午後,553.7,3.02,7.05,1021.450
3711,01/18/2021 12:20:01 午後,1196.2,2.01,6.04,1021.050
3712,01/18/2021 12:30:01 午後,828.7,2.01,6.04,1021.050
3713,01/18/2021 12:40:01 午後,1338.7,1.51,6.04,1020.750
3714,01/18/2021 12:50:01 午後,1318.7,3.02,8.05,1020.950
3715,01/18/2021 01:00:01 午後,1138.7,2.52,5.03,1020.750
3716,01/18/2021 01:10:01 午後,503.7,4.03,9.06,1020.950
3717,01/18/2021 01:20:01 午後,328.7,3.02,7.55,1020.750
3718,01/18/2021 01:30:01 午後,143.7,1.51,5.03,1020.750
3719,01/18/2021 01:40:01 午後,296.2,1.51,5.54,1020.650
3720,01/18/2021 01:50:01 午後,138.7,2.52,6.04,1020.750
3721,01/18/2021 02:00:01 午後,188.7,3.02,9.06,1020.450
3722,01/18/2021 02:10:01 午後,211.2,2.52,7.05,1020.450
3723,01/18/2021 02:20:01 午後,73.7,2.52,6.54,1020.650
3724,01/18/2021 02:30:01 午後,113.7,3.52,9.06,1020.950
3725,01/18/2021 02:40:01 午後,166.2,2.52,9.56,1020.450
3726,01/18/2021 02:50:01 午後,218.7,2.52,6.54,1020.350
3727,01/18/2021 03:00:01 午後,298.7,3.52,9.06,1020.350
3728,01/18/2021 03:10:01 午後,233.7,3.52,8.05,1020.250
3729,01/18/2021 03:20:01 午後,98.7,2.52,8.05,1020.450
3730,01/18/2021 03:30:01 午後,81.2,4.03,9.06,1020.550
3731,01/18/2021 03:40:01 午後,126.2,3.02,6.54,1020.550
3732,01/18/2021 03:50:01 午後,46.2,4.03,8.05,1020.750
3733,01/18/2021 04:00:01 午後,133.7,3.02,7.05,1020.550
3734,01/18/2021 04:10:01 午後,81.2,3.02,6.54,1020.750
3735,01/18/2021 04:20:01 午後,51.2,2.52,5.54,1020.750
3736,01/18/2021 04:30:01 午後,66.2,3.52,7.05,1020.450
3737,01/18/2021 04:40:01 午後,83.7,3.52,8.56,1020.750
3738,01/18/2021 04:50:01 午後,98.7,3.52,7.55,1020.750
3739,01/18/2021 05:00:01 午後,53.7,4.03,7.55,1020.850
3740,01/18/2021 05:10:01 午後,26.2,4.53,8.56,1021.050
3741,01/18/2021 05:20:01 午後,11.2,4.03,9.06,1021.250
3742,01/18/2021 05:30:01 午後,6.2,4.53,9.06,1021.550
3743,01/18/2021 05:40:01 午後,3.7,4.53,7.55,1021.550
3744,01/18/2021 05:50:01 午後,1.2,5.03,9.56,1021.450
3745,01/18/2021 06:00:01 午後,1.2,5.03,12.58,1021.650
3746,01/18/2021 06:10:01 午後,1.2,4.03,7.55,1021.650
3747,01/18/2021 06:20:01 午後,1.2,4.53,9.06,1021.750
3748,01/18/2021 06:30:01 午後,1.2,3.52,7.55,1021.650
3749,01/18/2021 06:40:01 午後,1.2,3.52,7.55,1021.850
3750,01/18/2021 06:50:01 午後,1.2,3.52,7.55,1021.950
3751,01/18/2021 07:00:01 午後,1.2,3.02,8.05,1021.950
3752,01/18/2021 07:10:01 午後,1.2,3.52,8.05,1022.050
3753,01/18/2021 07:20:01 午後,1.2,2.52,7.05,1022.250
3754,01/18/2021 07:30:01 午後,1.2,3.52,8.05,1022.250
3755,01/18/2021 07:40:01 午後,1.2,3.52,7.55,1022.350
3756,01/18/2021 07:50:01 午後,1.2,3.52,7.55,1022.350
3757,01/18/2021 08:00:01 午後,1.2,4.53,10.07,1022.550
3758,01/18/2021 08:10:01 午後,1.2,4.53,9.56,1022.450
3759,01/18/2021 08:20:01 午後,1.2,5.54,10.07,1022.650
3760,01/18/2021 08:30:01 午後,1.2,4.03,9.06,1022.950
3761,01/18/2021 08:40:01 午後,1.2,3.52,8.05,1022.650
3762,01/18/2021 08:50:01 午後,1.2,3.02,7.55,1022.750
3763,01/18/2021 09:00:01 午後,1.2,3.52,7.55,1022.950
3764,01/18/2021 09:10:01 午後,1.2,3.52,8.05,1023.150
3765,01/18/2021 09:20:01 午後,1.2,3.02,8.05,1023.350
3766,01/18/2021 09:30:01 午後,1.2,3.02,6.54,1023.350
3767,01/18/2021 09:40:01 午後,1.2,3.52,7.05,1023.550
3768,01/18/2021 09:50:01 午後,1.2,3.02,7.05,1023.850
3769,01/18/2021 10:00:01 午後,1.2,2.01,5.54,1023.950
3770,01/18/2021 10:10:01 午後,1.2,2.52,6.04,1023.950
3771,01/18/2021 10:20:01 午後,1.2,3.02,6.54,1023.850
3772,01/18/2021 10:30:01 午後,1.2,2.01,5.54,1024.050
3773,01/18/2021 10:40:01 午後,1.2,2.52,6.54,1024.250
3774,01/18/2021 10:50:01 午後,1.2,2.52,6.04,1024.150
3775,01/18/2021 11:00:01 午後,1.2,3.02,7.55,1024.250
3776,01/18/2021 11:10:01 午後,1.2,2.52,5.54,1024.250
3777,01/18/2021 11:20:01 午後,1.2,2.01,5.54,1024.250
3778,01/18/2021 11:30:01 午後,1.2,3.02,8.05,1024.450
3779,01/18/2021 11:40:01 午後,1.2,2.52,7.05,1024.350
3780,01/18/2021 11:50:01 午後,1.2,2.01,5.54,1024.550
3781,01/19/2021 12:00:01 午前,1.2,2.01,5.03,1024.550
3782,01/19/2021 12:10:01 午前,1.2,2.52,7.05,1024.550
3783,01/19/2021 12:20:01 午前,1.2,2.52,5.03,1024.550
3784,01/19/2021 12:30:01 午前,1.2,2.01,6.54,1024.650
3785,01/19/2021 12:40:01 午前,1.2,1.01,4.03,1024.650
3786,01/19/2021 12:50:01 午前,1.2,2.01,6.54,1024.750
3787,01/19/2021 01:00:01 午前,1.2,1.51,4.03,1024.950
3788,01/19/2021 01:10:01 午前,1.2,2.01,5.03,1025.050
3789,01/19/2021 01:20:01 午前,1.2,2.01,6.04,1025.150
3790,01/19/2021 01:30:01 午前,1.2,3.02,6.04,1025.450
3791,01/19/2021 01:40:01 午前,1.2,2.52,5.03,1025.550
3792,01/19/2021 01:50:01 午前,1.2,1.51,4.53,1025.450
3793,01/19/2021 02:00:01 午前,1.2,1.51,4.03,1025.050
3794,01/19/2021 02:10:01 午前,1.2,1.51,4.03,1025.450
3795,01/19/2021 02:20:01 午前,1.2,1.01,3.52,1025.450
3796,01/19/2021 02:30:01 午前,1.2,1.51,3.52,1025.450
3797,01/19/2021 02:40:01 午前,1.2,1.51,4.03,1025.450
3798,01/19/2021 02:50:01 午前,1.2,2.01,5.54,1025.550
3799,01/19/2021 03:00:01 午前,1.2,1.01,4.03,1025.550
3800,01/19/2021 03:10:01 午前,1.2,0.50,3.02,1025.550
3801,01/19/2021 03:20:01 午前,1.2,0.00,1.51,1025.550
3802,01/19/2021 03:30:01 午前,1.2,0.00,2.01,1025.550
3803,01/19/2021 03:40:01 午前,1.2,0.00,1.01,1025.550
3804,01/19/2021 03:50:01 午前,1.2,0.00,2.52,1025.650
3805,01/19/2021 04:00:01 午前,1.2,0.00,2.01,1025.650
3806,01/19/2021 04:10:01 午前,1.2,0.50,2.52,1025.750
3807,01/19/2021 04:20:01 午前,1.2,0.50,2.01,1025.950
3808,01/19/2021 04:30:01 午前,1.2,0.50,2.52,1025.950
3809,01/19/2021 04:40:01 午前,1.2,0.00,2.01,1026.150
3810,01/19/2021 04:50:01 午前,1.2,0.00,1.51,1025.950
3811,01/19/2021 05:00:01 午前,1.2,0.50,3.02,1026.050
3812,01/19/2021 05:10:01 午前,1.2,0.00,2.52,1026.250
3813,01/19/2021 05:20:01 午前,1.2,0.00,2.01,1026.250
3814,01/19/2021 05:30:01 午前,1.2,0.00,1.01,1026.550
3815,01/19/2021 05:40:01 午前,1.2,0.00,0.50,1026.850
3816,01/19/2021 05:50:01 午前,1.2,0.00,1.01,1026.850
3817,01/19/2021 06:00:01 午前,1.2,0.00,1.01,1027.050
3818,01/19/2021 06:10:01 午前,1.2,0.00,1.01,1027.150
3819,01/19/2021 06:20:01 午前,1.2,0.00,1.01,1027.250
3820,01/19/2021 06:30:01 午前,1.2,0.00,1.01,1027.250
3821,01/19/2021 06:40:01 午前,1.2,0.00,0.50,1027.350
3822,01/19/2021 06:50:01 午前,1.2,0.00,0.50,1027.250
3823,01/19/2021 07:00:01 午前,1.2,0.00,0.00,1027.350
3824,01/19/2021 07:10:01 午前,1.2,0.00,0.50,1027.450
3825,01/19/2021 07:20:01 午前,8.7,0.00,1.01,1027.350
3826,01/19/2021 07:30:01 午前,21.2,0.00,1.01,1027.350
3827,01/19/2021 07:40:01 午前,41.2,0.00,1.01,1027.450
3828,01/19/2021 07:50:01 午前,58.7,0.00,0.50,1027.450
3829,01/19/2021 08:00:01 午前,73.7,0.00,0.50,1027.550
3830,01/19/2021 08:10:01 午前,86.2,0.00,1.01,1027.650
3831,01/19/2021 08:20:01 午前,98.7,0.00,0.50,1027.650
3832,01/19/2021 08:30:01 午前,106.2,0.00,1.01,1027.850
3833,01/19/2021 08:40:01 午前,201.2,0.00,1.51,1027.750
3834,01/19/2021 08:50:01 午前,411.2,0.00,2.01,1027.950
3835,01/19/2021 09:00:01 午前,468.7,0.00,1.51,1027.950
3836,01/19/2021 09:10:01 午前,521.2,0.50,3.02,1028.050
3837,01/19/2021 09:20:01 午前,578.7,0.00,2.52,1028.250
3838,01/19/2021 09:30:01 午前,631.2,1.01,4.03,1028.150
3839,01/19/2021 09:40:01 午前,683.7,1.01,3.52,1028.250
3840,01/19/2021 09:50:01 午前,736.2,1.01,4.53,1028.350
3841,01/19/2021 10:00:01 午前,783.7,1.01,3.52,1028.250
3842,01/19/2021 10:10:01 午前,831.2,1.51,4.03,1028.250
3843,01/19/2021 10:20:01 午前,878.7,1.51,4.03,1028.350
3844,01/19/2021 10:30:01 午前,918.7,1.51,5.03,1028.150
3845,01/19/2021 10:40:01 午前,956.2,1.01,3.52,1028.250
3846,01/19/2021 10:50:01 午前,996.2,2.01,4.53,1028.150
3847,01/19/2021 11:00:01 午前,1031.2,1.51,4.53,1028.150
3848,01/19/2021 11:10:01 午前,1063.7,1.01,4.53,1027.950
3849,01/19/2021 11:20:01 午前,1081.2,1.01,4.53,1027.750
3850,01/19/2021 11:30:01 午前,1106.2,1.51,4.53,1027.950
3851,01/19/2021 11:40:01 午前,1126.2,1.51,5.03,1027.650
3852,01/19/2021 11:50:01 午前,1141.2,1.51,5.03,1027.350
3853,01/19/2021 12:00:01 午後,1153.7,1.01,4.53,1027.350
3854,01/19/2021 12:10:01 午後,1148.7,1.01,4.03,1027.150
3855,01/19/2021 12:20:01 午後,1153.7,1.01,3.52,1027.150
3856,01/19/2021 12:30:01 午後,1161.2,1.51,4.53,1027.050
3857,01/19/2021 12:40:01 午後,1158.7,2.01,6.04,1026.950
3858,01/19/2021 12:50:01 午後,1156.2,1.01,4.03,1026.750
3859,01/19/2021 01:00:01 午後,1148.7,1.01,4.53,1026.550
3860,01/19/2021 01:10:01 午後,1138.7,1.51,4.53,1026.550
3861,01/19/2021 01:20:01 午後,1126.2,1.51,5.03,1026.450
3862,01/19/2021 01:30:01 午後,1108.7,1.01,3.52,1026.550
3863,01/19/2021 01:40:01 午後,1086.2,1.01,4.53,1026.350
3864,01/19/2021 01:50:01 午後,1053.7,1.01,4.53,1026.350
3865,01/19/2021 02:00:01 午後,1023.7,1.51,5.03,1026.350
3866,01/19/2021 02:10:01 午後,996.2,1.01,4.53,1026.450
3867,01/19/2021 02:20:01 午後,961.2,1.01,4.03,1026.450
3868,01/19/2021 02:30:01 午後,926.2,1.01,4.53,1026.550
3869,01/19/2021 02:40:01 午後,886.2,1.01,3.52,1026.750
3870,01/19/2021 02:50:01 午後,846.2,1.01,5.03,1026.750
3871,01/19/2021 03:00:01 午後,796.2,1.51,4.03,1026.650
3872,01/19/2021 03:10:01 午後,751.2,1.51,4.53,1026.750
3873,01/19/2021 03:20:01 午後,703.7,1.01,4.53,1026.850
3874,01/19/2021 03:30:01 午後,651.2,1.01,4.03,1026.950
3875,01/19/2021 03:40:01 午後,603.7,1.01,3.52,1027.150
3876,01/19/2021 03:50:01 午後,546.2,1.01,3.52,1027.050
3877,01/19/2021 04:00:01 午後,491.2,1.51,5.54,1027.350
3878,01/19/2021 04:10:01 午後,436.2,1.51,4.53,1027.350
3879,01/19/2021 04:20:01 午後,378.7,1.01,5.54,1027.750
3880,01/19/2021 04:30:01 午後,321.2,1.01,4.03,1027.850
3881,01/19/2021 04:40:01 午後,266.2,1.01,3.52,1027.950
3882,01/19/2021 04:50:01 午後,211.2,1.01,4.03,1027.950
3883,01/19/2021 05:00:01 午後,151.2,1.51,3.52,1028.150
3884,01/19/2021 05:10:01 午後,96.2,1.01,4.03,1028.150
3885,01/19/2021 05:20:01 午後,56.2,1.51,3.52,1028.350
3886,01/19/2021 05:30:01 午後,28.7,1.51,4.03,1028.450
3887,01/19/2021 05:40:01 午後,11.2,2.01,4.53,1028.650
3888,01/19/2021 05:50:01 午後,1.2,1.51,5.03,1028.950
3889,01/19/2021 06:00:01 午後,1.2,1.01,5.03,1028.750
3890,01/19/2021 06:10:01 午後,1.2,1.51,4.53,1028.850
3891,01/19/2021 06:20:01 午後,1.2,1.01,4.03,1028.950
3892,01/19/2021 06:30:01 午後,1.2,1.51,5.03,1028.950
3893,01/19/2021 06:40:01 午後,1.2,1.01,4.53,1028.950
3894,01/19/2021 06:50:01 午後,1.2,1.01,4.03,1028.950
3895,01/19/2021 07:00:01 午後,1.2,1.51,6.04,1028.950
3896,01/19/2021 07:10:01 午後,1.2,2.01,5.54,1028.950
3897,01/19/2021 07:20:01 午後,1.2,1.51,5.54,1029.050
3898,01/19/2021 07:30:01 午後,1.2,1.51,5.03,1029.150
3899,01/19/2021 07:40:01 午後,1.2,1.01,4.03,1029.150
3900,01/19/2021 07:50:01 午後,1.2,1.51,5.54,1029.250
3901,01/19/2021 08:00:01 午後,1.2,1.01,6.04,1029.450
3902,01/19/2021 08:10:01 午後,1.2,1.01,4.53,1029.550
3903,01/19/2021 08:20:01 午後,1.2,1.51,5.03,1029.750
3904,01/19/2021 08:30:01 午後,1.2,0.50,3.02,1029.750
3905,01/19/2021 08:40:01 午後,1.2,1.01,4.53,1029.950
3906,01/19/2021 08:50:01 午後,1.2,1.01,5.03,1030.050
3907,01/19/2021 09:00:01 午後,1.2,1.51,4.53,1030.050
3908,01/19/2021 09:10:01 午後,1.2,1.51,4.03,1029.750
3909,01/19/2021 09:20:01 午後,1.2,2.01,6.04,1030.050
3910,01/19/2021 09:30:01 午後,1.2,2.01,6.04,1029.850
3911,01/19/2021 09:40:01 午後,1.2,1.51,5.03,1029.850
3912,01/19/2021 09:50:01 午後,1.2,2.01,6.54,1029.850
3913,01/19/2021 10:00:01 午後,1.2,1.01,5.03,1029.750
3914,01/19/2021 10:10:01 午後,1.2,1.01,3.52,1029.750
3915,01/19/2021 10:20:01 午後,1.2,1.01,4.53,1029.850
3916,01/19/2021 10:30:01 午後,1.2,1.51,4.03,1029.750
3917,01/19/2021 10:40:01 午後,1.2,1.01,4.03,1029.850
3918,01/19/2021 10:50:01 午後,1.2,0.50,4.03,1029.650
3919,01/19/2021 11:00:01 午後,1.2,0.50,3.52,1029.650
3920,01/19/2021 11:10:01 午後,1.2,0.50,4.53,1029.650
3921,01/19/2021 11:20:01 午後,1.2,1.01,3.52,1029.550
3922,01/19/2021 11:30:01 午後,1.2,1.51,5.54,1029.650
3923,01/19/2021 11:40:01 午後,1.2,1.01,5.03,1029.750
3924,01/19/2021 11:50:01 午後,1.2,0.50,4.53,1029.850
3925,01/20/2021 12:00:01 午前,1.2,0.50,4.03,1029.550
3926,01/20/2021 12:10:01 午前,1.2,0.50,2.52,1029.850
3927,01/20/2021 12:20:01 午前,1.2,1.01,4.03,1029.750
3928,01/20/2021 12:30:01 午前,1.2,1.01,5.03,1029.650
3929,01/20/2021 12:40:01 午前,1.2,1.01,6.04,1029.550
3930,01/20/2021 12:50:01 午前,1.2,0.50,4.53,1029.450
3931,01/20/2021 01:00:01 午前,1.2,1.51,4.03,1029.350
3932,01/20/2021 01:10:01 午前,1.2,1.01,3.52,1029.450
3933,01/20/2021 01:20:01 午前,1.2,0.50,3.52,1029.350
3934,01/20/2021 01:30:01 午前,1.2,0.50,3.02,1029.550
3935,01/20/2021 01:40:01 午前,1.2,1.01,3.52,1029.650
3936,01/20/2021 01:50:01 午前,1.2,0.50,3.52,1029.850
3937,01/20/2021 02:00:01 午前,1.2,1.01,3.52,1029.750
3938,01/20/2021 02:10:01 午前,1.2,1.51,4.03,1029.650
3939,01/20/2021 02:20:01 午前,1.2,1.51,4.03,1029.650
3940,01/20/2021 02:30:01 午前,1.2,1.01,4.03,1029.650
3941,01/20/2021 02:40:01 午前,1.2,1.51,4.53,1029.450
3942,01/20/2021 02:50:01 午前,1.2,1.01,3.52,1029.550
3943,01/20/2021 03:00:01 午前,1.2,1.01,3.02,1029.450
3944,01/20/2021 03:10:01 午前,1.2,0.50,3.02,1029.450
3945,01/20/2021 03:20:01 午前,1.2,1.51,4.53,1029.350
3946,01/20/2021 03:30:01 午前,1.2,1.01,4.03,1029.150
3947,01/20/2021 03:40:01 午前,1.2,1.51,4.53,1029.250
3948,01/20/2021 03:50:01 午前,1.2,1.01,4.53,1029.150
3949,01/20/2021 04:00:01 午前,1.2,1.01,3.52,1029.150
3950,01/20/2021 04:10:01 午前,1.2,1.51,3.52,1028.950
3951,01/20/2021 04:20:01 午前,1.2,1.51,4.03,1028.950
3952,01/20/2021 04:30:01 午前,1.2,1.01,4.03,1029.050
3953,01/20/2021 04:40:01 午前,1.2,1.51,4.53,1028.750
3954,01/20/2021 04:50:01 午前,1.2,1.01,4.03,1028.850
3955,01/20/2021 05:00:01 午前,1.2,1.51,4.03,1028.650
3956,01/20/2021 05:10:01 午前,1.2,1.51,4.53,1028.750
3957,01/20/2021 05:20:01 午前,1.2,1.51,4.03,1028.950
3958,01/20/2021 05:30:01 午前,1.2,1.51,4.53,1029.150
3959,01/20/2021 05:40:01 午前,1.2,1.51,4.03,1028.850
3960,01/20/2021 05:50:01 午前,1.2,1.51,4.53,1029.050
3961,01/20/2021 06:00:01 午前,1.2,1.51,4.03,1029.150
3962,01/20/2021 06:10:01 午前,1.2,1.51,4.53,1029.150
3963,01/20/2021 06:20:01 午前,1.2,1.51,5.03,1029.250
3964,01/20/2021 06:30:01 午前,1.2,2.01,5.03,1029.150
3965,01/20/2021 06:40:01 午前,1.2,1.51,5.54,1029.150
3966,01/20/2021 06:50:01 午前,1.2,1.01,4.53,1029.350
3967,01/20/2021 07:00:01 午前,1.2,1.01,4.03,1029.250
3968,01/20/2021 07:10:01 午前,1.2,1.01,3.52,1029.450
3969,01/20/2021 07:20:01 午前,8.7,0.00,2.52,1029.650
3970,01/20/2021 07:30:01 午前,21.2,0.00,1.51,1029.850
3971,01/20/2021 07:40:01 午前,41.2,0.00,1.01,1029.850
3972,01/20/2021 07:50:01 午前,56.2,0.00,0.50,1029.950
3973,01/20/2021 08:00:01 午前,71.2,0.00,1.01,1029.950
3974,01/20/2021 08:10:01 午前,83.7,0.50,3.02,1029.950
3975,01/20/2021 08:20:01 午前,93.7,0.50,2.52,1029.950
3976,01/20/2021 08:30:01 午前,103.7,0.00,2.01,1029.950
3977,01/20/2021 08:40:01 午前,276.2,0.00,2.52,1029.950
3978,01/20/2021 08:50:01 午前,421.2,0.50,3.02,1029.950
3979,01/20/2021 09:00:01 午前,476.2,0.50,3.02,1029.950
3980,01/20/2021 09:10:01 午前,536.2,1.01,2.52,1030.050
3981,01/20/2021 09:20:01 午前,593.7,1.01,3.02,1030.050
3982,01/20/2021 09:30:01 午前,648.7,0.50,3.52,1030.050
3983,01/20/2021 09:40:01 午前,698.7,0.50,3.02,1030.250
3984,01/20/2021 09:50:01 午前,748.7,0.00,2.01,1030.350
3985,01/20/2021 10:00:01 午前,796.2,0.50,2.52,1030.350
3986,01/20/2021 10:10:01 午前,841.2,0.00,2.01,1030.350
3987,01/20/2021 10:20:01 午前,886.2,0.50,2.01,1030.350
3988,01/20/2021 10:30:01 午前,923.7,1.01,3.02,1030.350
3989,01/20/2021 10:40:01 午前,963.7,0.50,2.01,1030.250
