"プロット タイトル: Microstation_00_ecser_surface_201007"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
395,10/10/2020 07:40:01 午前,153.7,2.01,7.05,1014.350
396,10/10/2020 07:50:01 午前,206.2,2.52,5.54,1014.350
397,10/10/2020 08:00:01 午前,248.7,1.51,7.05,1014.350
398,10/10/2020 08:10:01 午前,471.2,2.01,7.05,1014.050
399,10/10/2020 08:20:01 午前,866.2,2.01,6.04,1013.350
400,10/10/2020 08:30:01 午前,983.7,1.01,6.04,1013.250
401,10/10/2020 08:40:01 午前,526.2,2.01,6.04,1014.550
402,10/10/2020 08:50:01 午前,411.2,1.51,5.03,1014.650
403,10/10/2020 09:00:01 午前,676.2,1.51,4.53,1014.450
404,10/10/2020 09:10:01 午前,533.7,2.01,7.05,1014.350
405,10/10/2020 09:20:01 午前,708.7,1.51,6.04,1014.050
406,10/10/2020 09:30:01 午前,658.7,1.51,5.54,1014.150
407,10/10/2020 09:40:01 午前,608.7,1.51,5.54,1014.150
408,10/10/2020 09:50:01 午前,593.7,1.51,6.04,1014.250
409,10/10/2020 10:00:01 午前,553.7,1.51,5.03,1014.250
410,10/10/2020 10:10:01 午前,558.7,1.51,5.54,1014.150
411,10/10/2020 10:20:01 午前,633.7,1.01,4.03,1014.150
412,10/10/2020 10:30:01 午前,776.2,1.51,6.54,1014.050
413,10/10/2020 10:40:01 午前,833.7,1.51,4.53,1014.050
414,10/10/2020 10:50:01 午前,946.2,1.51,5.03,1014.050
415,10/10/2020 11:00:01 午前,733.7,2.01,6.54,1013.950
416,10/10/2020 11:10:01 午前,1171.2,2.01,6.54,1013.850
417,10/10/2020 11:20:01 午前,811.2,2.01,5.54,1013.850
418,10/10/2020 11:30:01 午前,788.7,1.51,5.54,1013.850
419,10/10/2020 11:40:01 午前,1956.2,2.01,7.05,1013.850
420,10/10/2020 11:50:01 午前,1846.2,1.51,6.54,1013.650
421,10/10/2020 12:00:01 午後,1781.2,2.52,8.05,1013.450
422,10/10/2020 12:10:01 午後,868.7,2.01,6.54,1013.150
423,10/10/2020 12:20:01 午後,986.2,2.52,6.54,1013.150
424,10/10/2020 12:30:01 午後,1263.7,2.52,7.05,1013.150
425,10/10/2020 12:40:01 午後,893.7,2.01,6.04,1012.950
426,10/10/2020 12:50:01 午後,846.2,2.01,7.05,1012.850
427,10/10/2020 01:00:01 午後,1903.7,2.01,5.54,1012.650
428,10/10/2020 01:10:01 午後,1618.7,2.01,7.05,1012.450
429,10/10/2020 01:20:01 午後,1791.2,2.52,8.05,1012.650
430,10/10/2020 01:30:01 午後,976.2,2.01,8.56,1012.450
431,10/10/2020 01:40:01 午後,713.7,2.52,7.55,1012.450
432,10/10/2020 01:50:01 午後,571.2,2.52,6.04,1012.650
433,10/10/2020 02:00:01 午後,648.7,2.52,8.56,1012.550
434,10/10/2020 02:10:01 午後,603.7,3.02,10.07,1012.450
435,10/10/2020 02:20:01 午後,583.7,3.02,9.06,1012.450
436,10/10/2020 02:30:01 午後,463.7,3.02,9.56,1012.550
437,10/10/2020 02:40:01 午後,541.2,2.52,8.05,1012.550
438,10/10/2020 02:50:01 午後,741.2,2.01,6.04,1012.550
439,10/10/2020 03:00:01 午後,1356.2,2.52,6.54,1012.350
440,10/10/2020 03:10:01 午後,596.2,3.02,7.55,1012.350
441,10/10/2020 03:20:01 午後,1196.2,3.02,7.55,1012.250
442,10/10/2020 03:30:01 午後,728.7,3.02,8.05,1012.450
443,10/10/2020 03:40:01 午後,963.7,3.02,6.54,1012.550
444,10/10/2020 03:50:01 午後,838.7,2.52,7.55,1012.150
445,10/10/2020 04:00:01 午後,731.2,3.02,8.05,1012.450
446,10/10/2020 04:10:01 午後,611.2,2.52,8.05,1012.350
447,10/10/2020 04:20:01 午後,598.7,1.51,5.54,1012.450
448,10/10/2020 04:30:01 午後,488.7,2.52,6.04,1012.550
449,10/10/2020 04:40:01 午後,401.2,2.52,7.05,1012.550
450,10/10/2020 04:50:01 午後,326.2,2.01,6.04,1012.650
451,10/10/2020 05:00:01 午後,256.2,2.52,8.05,1012.650
452,10/10/2020 05:10:01 午後,188.7,3.02,9.06,1012.850
453,10/10/2020 05:20:01 午後,123.7,2.52,8.56,1013.050
454,10/10/2020 05:30:01 午後,71.2,2.52,6.04,1012.750
455,10/10/2020 05:40:01 午後,38.7,3.52,10.07,1012.750
456,10/10/2020 05:50:01 午後,16.2,3.02,8.05,1012.950
457,10/10/2020 06:00:01 午後,3.7,3.02,8.56,1012.950
458,10/10/2020 06:10:01 午後,1.2,3.02,9.06,1013.050
459,10/10/2020 06:20:01 午後,1.2,2.52,7.05,1013.150
460,10/10/2020 06:30:01 午後,1.2,2.52,7.05,1013.150
461,10/10/2020 06:40:01 午後,1.2,2.52,6.54,1013.050
462,10/10/2020 06:50:01 午後,1.2,2.01,6.54,1013.250
463,10/10/2020 07:00:01 午後,1.2,2.52,8.56,1013.650
464,10/10/2020 07:10:01 午後,1.2,3.52,8.05,1013.450
465,10/10/2020 07:20:01 午後,1.2,3.02,7.55,1013.550
466,10/10/2020 07:30:01 午後,1.2,3.52,8.56,1014.050
467,10/10/2020 07:40:01 午後,1.2,2.52,8.05,1014.150
468,10/10/2020 07:50:01 午後,1.2,3.02,8.05,1014.050
469,10/10/2020 08:00:01 午後,1.2,3.02,8.05,1014.550
470,10/10/2020 08:10:01 午後,1.2,3.52,9.06,1014.350
471,10/10/2020 08:20:01 午後,1.2,3.02,8.05,1014.450
472,10/10/2020 08:30:01 午後,1.2,3.02,8.05,1014.350
473,10/10/2020 08:40:01 午後,1.2,2.52,7.05,1014.150
474,10/10/2020 08:50:01 午後,1.2,2.52,8.56,1014.250
475,10/10/2020 09:00:01 午後,1.2,2.52,7.05,1013.950
476,10/10/2020 09:10:01 午後,1.2,3.02,8.05,1013.950
477,10/10/2020 09:20:01 午後,1.2,3.02,8.05,1014.150
478,10/10/2020 09:30:01 午後,1.2,3.02,8.56,1014.050
479,10/10/2020 09:40:01 午後,1.2,2.52,7.05,1013.950
480,10/10/2020 09:50:01 午後,1.2,2.52,6.04,1014.250
481,10/10/2020 10:00:01 午後,1.2,3.02,7.55,1014.050
482,10/10/2020 10:10:01 午後,1.2,3.02,7.55,1013.950
483,10/10/2020 10:20:01 午後,1.2,3.02,7.05,1013.950
484,10/10/2020 10:30:01 午後,1.2,3.02,9.06,1013.950
485,10/10/2020 10:40:01 午後,1.2,3.02,7.05,1013.950
486,10/10/2020 10:50:01 午後,1.2,3.02,7.55,1014.050
487,10/10/2020 11:00:01 午後,1.2,3.02,8.56,1013.750
488,10/10/2020 11:10:01 午後,1.2,2.52,7.55,1013.750
489,10/10/2020 11:20:01 午後,1.2,2.01,6.04,1013.750
490,10/10/2020 11:30:01 午後,1.2,2.52,6.54,1013.950
491,10/10/2020 11:40:01 午後,1.2,3.02,7.05,1013.850
492,10/10/2020 11:50:01 午後,1.2,3.02,6.04,1013.750
493,10/11/2020 12:00:01 午前,1.2,3.02,7.55,1013.850
494,10/11/2020 12:10:01 午前,1.2,3.02,8.05,1013.850
495,10/11/2020 12:20:01 午前,1.2,2.52,7.05,1013.850
496,10/11/2020 12:30:01 午前,1.2,2.52,7.05,1013.650
497,10/11/2020 12:40:01 午前,1.2,2.52,6.54,1013.750
498,10/11/2020 12:50:01 午前,1.2,2.01,6.54,1013.750
499,10/11/2020 01:00:01 午前,1.2,1.51,4.53,1013.750
500,10/11/2020 01:10:01 午前,1.2,2.01,7.55,1013.650
501,10/11/2020 01:20:01 午前,1.2,1.51,5.54,1013.550
502,10/11/2020 01:30:01 午前,1.2,1.01,4.03,1013.450
503,10/11/2020 01:40:01 午前,1.2,1.01,4.03,1013.450
504,10/11/2020 01:50:01 午前,1.2,1.51,4.53,1013.450
505,10/11/2020 02:00:01 午前,1.2,1.51,6.04,1013.650
506,10/11/2020 02:10:01 午前,1.2,2.01,6.04,1013.650
507,10/11/2020 02:20:01 午前,1.2,1.51,7.55,1013.650
508,10/11/2020 02:30:01 午前,1.2,1.51,6.04,1013.650
509,10/11/2020 02:40:01 午前,1.2,2.01,6.04,1013.550
510,10/11/2020 02:50:01 午前,1.2,2.01,5.54,1013.650
511,10/11/2020 03:00:01 午前,1.2,2.52,6.54,1013.650
512,10/11/2020 03:10:01 午前,1.2,2.52,6.54,1013.550
513,10/11/2020 03:20:01 午前,1.2,2.01,7.55,1013.450
514,10/11/2020 03:30:01 午前,1.2,2.52,8.05,1013.450
515,10/11/2020 03:40:01 午前,1.2,1.51,5.54,1013.450
516,10/11/2020 03:50:01 午前,1.2,2.01,6.54,1013.550
517,10/11/2020 04:00:01 午前,1.2,2.01,6.54,1013.350
518,10/11/2020 04:10:01 午前,1.2,1.01,4.53,1013.450
519,10/11/2020 04:20:01 午前,1.2,2.01,5.03,1013.550
520,10/11/2020 04:30:01 午前,1.2,1.51,6.04,1013.450
521,10/11/2020 04:40:01 午前,1.2,1.51,6.04,1013.450
522,10/11/2020 04:50:01 午前,1.2,2.01,7.05,1013.450
523,10/11/2020 05:00:01 午前,1.2,1.01,4.53,1013.450
524,10/11/2020 05:10:01 午前,1.2,1.51,5.03,1013.450
525,10/11/2020 05:20:01 午前,1.2,2.01,6.54,1013.350
526,10/11/2020 05:30:01 午前,1.2,1.51,7.05,1013.450
527,10/11/2020 05:40:01 午前,1.2,1.51,5.03,1013.550
528,10/11/2020 05:50:01 午前,1.2,1.51,5.03,1013.450
529,10/11/2020 06:00:01 午前,1.2,2.01,6.04,1013.550
530,10/11/2020 06:10:01 午前,1.2,2.01,6.54,1013.550
531,10/11/2020 06:20:01 午前,6.2,2.01,6.54,1013.750
532,10/11/2020 06:30:01 午前,21.2,2.01,5.03,1013.450
533,10/11/2020 06:40:01 午前,38.7,2.01,4.53,1013.750
534,10/11/2020 06:50:01 午前,61.2,2.01,5.03,1013.350
535,10/11/2020 07:00:01 午前,98.7,1.51,5.54,1013.450
536,10/11/2020 07:10:01 午前,151.2,1.51,5.03,1013.650
537,10/11/2020 07:20:01 午前,193.7,2.52,5.54,1013.550
538,10/11/2020 07:30:01 午前,158.7,2.01,6.04,1013.750
539,10/11/2020 07:40:01 午前,161.2,2.01,5.54,1013.650
540,10/11/2020 07:50:01 午前,173.7,2.01,6.04,1013.750
541,10/11/2020 08:00:01 午前,241.2,2.01,5.54,1013.650
542,10/11/2020 08:10:01 午前,233.7,2.01,5.03,1013.650
543,10/11/2020 08:20:01 午前,336.2,2.52,6.54,1013.850
544,10/11/2020 08:30:01 午前,461.2,1.51,4.53,1013.750
545,10/11/2020 08:40:01 午前,461.2,2.01,5.54,1013.950
546,10/11/2020 08:50:01 午前,631.2,2.01,5.03,1013.750
547,10/11/2020 09:00:01 午前,1111.2,2.52,7.05,1013.550
548,10/11/2020 09:10:01 午前,771.2,2.52,5.54,1013.650
549,10/11/2020 09:20:01 午前,636.2,2.01,5.54,1013.750
550,10/11/2020 09:30:01 午前,681.2,2.01,6.04,1013.750
551,10/11/2020 09:40:01 午前,736.2,1.51,5.54,1013.750
552,10/11/2020 09:50:01 午前,1011.2,2.01,5.03,1013.450
553,10/11/2020 10:00:01 午前,706.2,2.01,5.54,1013.450
554,10/11/2020 10:10:01 午前,1603.7,2.01,6.54,1013.250
555,10/11/2020 10:20:01 午前,1246.2,2.01,6.04,1013.350
556,10/11/2020 10:30:01 午前,1908.7,1.01,4.53,1012.950
557,10/11/2020 10:40:01 午前,1433.7,2.01,5.54,1013.350
558,10/11/2020 10:50:01 午前,1033.7,1.51,5.03,1013.350
559,10/11/2020 11:00:01 午前,968.7,1.51,6.54,1013.050
560,10/11/2020 11:10:01 午前,901.2,1.51,4.53,1012.950
561,10/11/2020 11:20:01 午前,1461.2,1.01,6.04,1012.850
562,10/11/2020 11:30:01 午前,1673.7,1.51,4.53,1012.650
563,10/11/2020 11:40:01 午前,1991.2,1.51,5.54,1012.550
564,10/11/2020 11:50:01 午前,1606.2,1.51,4.53,1012.550
565,10/11/2020 12:00:01 午後,1596.2,1.51,4.53,1012.650
566,10/11/2020 12:10:01 午後,1063.7,1.51,4.53,1012.350
567,10/11/2020 12:20:01 午後,1056.2,1.51,4.03,1012.150
568,10/11/2020 12:30:01 午後,1871.2,1.01,5.03,1011.850
569,10/11/2020 12:40:01 午後,1261.2,1.01,3.52,1011.850
570,10/11/2020 12:50:01 午後,1073.7,1.01,4.03,1011.650
571,10/11/2020 01:00:01 午後,1026.2,1.01,3.02,1011.550
572,10/11/2020 01:10:01 午後,1018.7,1.01,4.53,1011.350
573,10/11/2020 01:20:01 午後,973.7,1.01,3.52,1011.250
574,10/11/2020 01:30:01 午後,721.2,1.01,3.02,1011.350
575,10/11/2020 01:40:01 午後,511.2,1.01,2.52,1011.250
576,10/11/2020 01:50:01 午後,498.7,0.50,2.01,1011.150
577,10/11/2020 02:00:01 午後,463.7,0.50,2.52,1011.250
578,10/11/2020 02:10:01 午後,498.7,1.01,4.03,1011.150
579,10/11/2020 02:20:01 午後,513.7,0.50,3.52,1010.950
580,10/11/2020 02:30:01 午後,451.2,0.50,3.02,1010.950
581,10/11/2020 02:40:01 午後,461.2,1.01,3.02,1010.850
582,10/11/2020 02:50:01 午後,493.7,0.50,3.52,1010.950
583,10/11/2020 03:00:01 午後,531.2,1.01,4.03,1011.150
584,10/11/2020 03:10:01 午後,511.2,1.51,5.03,1010.950
585,10/11/2020 03:20:01 午後,461.2,1.51,5.03,1011.050
586,10/11/2020 03:30:01 午後,498.7,2.01,5.54,1010.950
587,10/11/2020 03:40:01 午後,741.2,2.01,6.04,1010.850
588,10/11/2020 03:50:01 午後,501.2,1.01,4.03,1011.150
589,10/11/2020 04:00:01 午後,401.2,1.51,4.53,1010.950
590,10/11/2020 04:10:01 午後,551.2,1.51,4.03,1010.950
591,10/11/2020 04:20:01 午後,468.7,1.01,4.53,1010.950
592,10/11/2020 04:30:01 午後,406.2,1.01,5.03,1010.950
593,10/11/2020 04:40:01 午後,343.7,1.01,4.53,1010.850
594,10/11/2020 04:50:01 午後,286.2,1.01,3.52,1010.750
595,10/11/2020 05:00:01 午後,226.2,1.51,5.03,1010.550
596,10/11/2020 05:10:01 午後,166.2,1.01,4.03,1010.650
597,10/11/2020 05:20:01 午後,108.7,1.51,4.03,1011.050
598,10/11/2020 05:30:01 午後,68.7,1.01,4.03,1011.150
599,10/11/2020 05:40:01 午後,36.2,0.50,3.52,1011.050
600,10/11/2020 05:50:01 午後,13.7,0.00,3.02,1011.250
601,10/11/2020 06:00:01 午後,1.2,1.51,4.03,1011.350
602,10/11/2020 06:10:01 午後,1.2,0.50,3.52,1011.350
603,10/11/2020 06:20:01 午後,1.2,1.01,4.53,1011.450
604,10/11/2020 06:30:01 午後,1.2,1.51,5.03,1011.550
605,10/11/2020 06:40:01 午後,1.2,1.51,4.53,1011.650
606,10/11/2020 06:50:01 午後,1.2,1.51,4.53,1011.750
607,10/11/2020 07:00:01 午後,1.2,1.01,3.52,1012.050
608,10/11/2020 07:10:01 午後,1.2,1.51,4.53,1011.950
609,10/11/2020 07:20:01 午後,1.2,1.01,3.52,1012.050
610,10/11/2020 07:30:01 午後,1.2,1.01,5.03,1012.250
611,10/11/2020 07:40:01 午後,1.2,1.51,4.53,1012.250
612,10/11/2020 07:50:01 午後,1.2,1.01,4.03,1012.250
613,10/11/2020 08:00:01 午後,1.2,1.01,5.54,1012.350
614,10/11/2020 08:10:01 午後,1.2,0.50,4.03,1012.450
615,10/11/2020 08:20:01 午後,1.2,1.01,4.53,1012.450
616,10/11/2020 08:30:01 午後,1.2,1.51,6.04,1012.450
617,10/11/2020 08:40:01 午後,1.2,1.51,6.04,1012.250
618,10/11/2020 08:50:01 午後,1.2,0.50,4.53,1012.250
619,10/11/2020 09:00:01 午後,1.2,1.01,4.53,1012.350
620,10/11/2020 09:10:01 午後,1.2,1.01,5.54,1012.450
621,10/11/2020 09:20:01 午後,1.2,1.01,3.52,1012.350
622,10/11/2020 09:30:01 午後,1.2,0.50,3.02,1012.350
623,10/11/2020 09:40:01 午後,1.2,0.50,4.03,1012.350
624,10/11/2020 09:50:01 午後,1.2,0.50,2.01,1012.350
625,10/11/2020 10:00:01 午後,1.2,0.50,4.03,1012.450
626,10/11/2020 10:10:01 午後,1.2,0.50,2.52,1012.450
627,10/11/2020 10:20:01 午後,1.2,1.51,5.54,1012.450
628,10/11/2020 10:30:01 午後,1.2,1.01,4.03,1012.350
629,10/11/2020 10:40:01 午後,1.2,1.01,4.53,1012.250
630,10/11/2020 10:50:01 午後,1.2,1.51,4.03,1012.250
631,10/11/2020 11:00:01 午後,1.2,1.01,3.52,1012.350
632,10/11/2020 11:10:01 午後,1.2,1.01,3.02,1012.250
633,10/11/2020 11:20:01 午後,1.2,1.01,4.53,1012.250
634,10/11/2020 11:30:01 午後,1.2,1.51,5.03,1012.150
635,10/11/2020 11:40:01 午後,1.2,1.01,3.52,1011.950
636,10/11/2020 11:50:01 午後,1.2,0.50,3.02,1012.050
637,10/12/2020 12:00:01 午前,1.2,0.50,3.02,1012.050
638,10/12/2020 12:10:01 午前,1.2,1.01,3.52,1012.050
639,10/12/2020 12:20:01 午前,1.2,0.50,3.02,1012.050
640,10/12/2020 12:30:01 午前,1.2,0.50,2.52,1012.250
641,10/12/2020 12:40:01 午前,1.2,0.50,2.52,1012.350
642,10/12/2020 12:50:01 午前,1.2,1.01,4.03,1012.250
643,10/12/2020 01:00:01 午前,1.2,1.01,5.03,1012.450
644,10/12/2020 01:10:01 午前,1.2,0.50,4.53,1012.550
645,10/12/2020 01:20:01 午前,1.2,0.00,3.02,1012.550
646,10/12/2020 01:30:01 午前,1.2,0.50,2.52,1012.350
647,10/12/2020 01:40:01 午前,1.2,0.50,2.52,1012.450
648,10/12/2020 01:50:01 午前,1.2,0.50,2.52,1012.450
649,10/12/2020 02:00:01 午前,1.2,0.00,2.52,1012.550
650,10/12/2020 02:10:01 午前,1.2,0.50,2.01,1012.350
651,10/12/2020 02:20:01 午前,1.2,1.01,3.52,1012.250
652,10/12/2020 02:30:01 午前,1.2,0.50,3.52,1012.350
653,10/12/2020 02:40:01 午前,1.2,0.50,3.02,1012.150
654,10/12/2020 02:50:01 午前,1.2,0.50,3.52,1012.250
655,10/12/2020 03:00:01 午前,1.2,0.50,3.52,1012.350
656,10/12/2020 03:10:01 午前,1.2,1.01,3.02,1012.250
657,10/12/2020 03:20:01 午前,1.2,0.00,2.52,1012.350
658,10/12/2020 03:30:01 午前,1.2,0.50,3.52,1012.150
659,10/12/2020 03:40:01 午前,1.2,0.50,2.52,1012.250
660,10/12/2020 03:50:01 午前,1.2,0.50,3.02,1012.350
661,10/12/2020 04:00:01 午前,1.2,0.50,3.02,1012.350
662,10/12/2020 04:10:01 午前,1.2,0.50,3.02,1012.250
663,10/12/2020 04:20:01 午前,1.2,1.01,4.53,1012.250
664,10/12/2020 04:30:01 午前,1.2,1.51,4.53,1012.150
665,10/12/2020 04:40:01 午前,1.2,1.51,4.03,1012.350
666,10/12/2020 04:50:01 午前,1.2,1.51,4.03,1012.150
667,10/12/2020 05:00:01 午前,1.2,1.51,4.03,1012.350
668,10/12/2020 05:10:01 午前,1.2,1.01,3.52,1012.350
669,10/12/2020 05:20:01 午前,1.2,1.01,3.52,1012.450
670,10/12/2020 05:30:01 午前,1.2,0.50,4.03,1012.650
671,10/12/2020 05:40:01 午前,1.2,0.00,2.01,1012.750
672,10/12/2020 05:50:01 午前,1.2,0.50,3.02,1012.650
673,10/12/2020 06:00:01 午前,1.2,0.00,1.51,1012.950
674,10/12/2020 06:10:01 午前,1.2,0.00,1.51,1012.850
675,10/12/2020 06:20:01 午前,3.7,0.00,1.51,1013.050
676,10/12/2020 06:30:01 午前,13.7,0.00,0.00,1013.050
677,10/12/2020 06:40:01 午前,31.2,0.00,2.01,1013.150
678,10/12/2020 06:50:01 午前,56.2,0.00,1.01,1013.250
679,10/12/2020 07:00:01 午前,91.2,0.50,2.52,1013.250
680,10/12/2020 07:10:01 午前,96.2,0.00,2.01,1013.550
681,10/12/2020 07:20:01 午前,161.2,0.00,1.01,1013.350
682,10/12/2020 07:30:01 午前,171.2,0.00,1.51,1013.550
683,10/12/2020 07:40:01 午前,96.2,0.00,0.00,1013.750
684,10/12/2020 07:50:01 午前,116.2,0.00,0.50,1013.850
685,10/12/2020 08:00:01 午前,193.7,0.00,2.01,1013.750
686,10/12/2020 08:10:01 午前,266.2,0.00,1.51,1013.850
687,10/12/2020 08:20:01 午前,326.2,0.00,2.01,1013.750
688,10/12/2020 08:30:01 午前,508.7,0.50,2.52,1013.550
689,10/12/2020 08:40:01 午前,1078.7,0.50,2.52,1012.650
690,10/12/2020 08:50:01 午前,953.7,0.50,3.02,1013.650
691,10/12/2020 09:00:01 午前,698.7,0.50,3.52,1013.750
692,10/12/2020 09:10:01 午前,768.7,1.01,3.52,1013.850
693,10/12/2020 09:20:01 午前,1133.7,1.01,3.52,1013.750
694,10/12/2020 09:30:01 午前,633.7,0.50,3.02,1013.850
695,10/12/2020 09:40:01 午前,588.7,0.50,3.52,1013.950
696,10/12/2020 09:50:01 午前,891.2,1.01,4.03,1013.950
697,10/12/2020 10:00:01 午前,731.2,1.51,4.53,1013.850
698,10/12/2020 10:10:01 午前,1388.7,1.01,4.03,1013.850
699,10/12/2020 10:20:01 午前,1676.2,1.01,4.53,1013.750
700,10/12/2020 10:30:01 午前,1571.2,1.51,4.53,1013.850
701,10/12/2020 10:40:01 午前,1748.7,1.51,4.53,1013.750
702,10/12/2020 10:50:01 午前,678.7,1.01,4.03,1013.750
703,10/12/2020 11:00:01 午前,883.7,1.01,3.52,1013.550
704,10/12/2020 11:10:01 午前,583.7,1.01,3.52,1013.550
705,10/12/2020 11:20:01 午前,418.7,1.01,4.03,1013.450
706,10/12/2020 11:30:01 午前,561.2,1.51,4.53,1013.450
707,10/12/2020 11:40:01 午前,1763.7,1.01,3.52,1013.150
708,10/12/2020 11:50:01 午前,1581.2,1.01,4.03,1013.150
709,10/12/2020 12:00:01 午後,1761.2,1.01,4.53,1012.950
710,10/12/2020 12:10:01 午後,316.2,1.01,3.52,1012.950
711,10/12/2020 12:20:01 午後,1708.7,1.01,3.52,1012.650
712,10/12/2020 12:30:01 午後,818.7,1.01,3.52,1012.550
713,10/12/2020 12:40:01 午後,391.2,1.01,4.03,1012.450
714,10/12/2020 12:50:01 午後,533.7,0.50,3.02,1012.450
715,10/12/2020 01:00:01 午後,536.2,0.50,2.52,1012.150
716,10/12/2020 01:10:01 午後,523.7,1.01,3.52,1012.050
717,10/12/2020 01:20:01 午後,623.7,0.50,2.52,1012.050
718,10/12/2020 01:30:01 午後,641.2,1.01,5.03,1012.050
719,10/12/2020 01:40:01 午後,408.7,1.51,4.03,1011.950
720,10/12/2020 01:50:01 午後,1361.2,1.01,3.02,1011.750
721,10/12/2020 02:00:01 午後,1366.2,1.01,3.02,1011.650
722,10/12/2020 02:10:01 午後,1266.2,1.51,3.52,1011.450
723,10/12/2020 02:20:01 午後,1313.7,0.50,3.52,1011.450
724,10/12/2020 02:30:01 午後,1323.7,1.01,3.02,1011.350
725,10/12/2020 02:40:01 午後,1328.7,2.52,6.54,1011.550
726,10/12/2020 02:50:01 午後,1221.2,4.53,7.05,1011.650
727,10/12/2020 03:00:01 午後,1073.7,4.03,6.54,1011.650
728,10/12/2020 03:10:01 午後,963.7,3.52,6.54,1011.850
729,10/12/2020 03:20:01 午後,891.2,4.03,7.05,1012.050
730,10/12/2020 03:30:01 午後,836.2,2.52,6.04,1012.350
731,10/12/2020 03:40:01 午後,761.2,2.01,6.04,1012.450
732,10/12/2020 03:50:01 午後,701.2,1.51,4.53,1012.450
733,10/12/2020 04:00:01 午後,633.7,2.01,5.54,1012.550
734,10/12/2020 04:10:01 午後,563.7,1.51,5.54,1012.550
735,10/12/2020 04:20:01 午後,493.7,1.01,3.52,1012.350
736,10/12/2020 04:30:01 午後,423.7,1.51,4.03,1012.250
737,10/12/2020 04:40:01 午後,358.7,1.01,2.52,1012.450
738,10/12/2020 04:50:01 午後,291.2,1.01,3.02,1012.650
739,10/12/2020 05:00:01 午後,228.7,1.51,4.03,1012.550
740,10/12/2020 05:10:01 午後,166.2,1.51,4.03,1012.750
741,10/12/2020 05:20:01 午後,106.2,1.01,3.52,1012.650
742,10/12/2020 05:30:01 午後,61.2,1.01,3.52,1012.850
743,10/12/2020 05:40:01 午後,31.2,0.50,2.52,1012.950
744,10/12/2020 05:50:01 午後,13.7,0.50,3.02,1012.950
745,10/12/2020 06:00:01 午後,1.2,0.50,3.02,1013.150
746,10/12/2020 06:10:01 午後,1.2,0.50,3.02,1013.250
747,10/12/2020 06:20:01 午後,1.2,0.00,1.01,1013.450
748,10/12/2020 06:30:01 午後,1.2,0.00,1.51,1013.550
749,10/12/2020 06:40:01 午後,1.2,0.00,1.51,1013.850
750,10/12/2020 06:50:01 午後,1.2,0.00,1.51,1013.850
751,10/12/2020 07:00:01 午後,1.2,0.50,2.52,1014.050
752,10/12/2020 07:10:01 午後,1.2,0.50,2.52,1013.950
753,10/12/2020 07:20:01 午後,1.2,0.50,3.02,1013.950
754,10/12/2020 07:30:01 午後,1.2,0.50,2.01,1013.950
755,10/12/2020 07:40:01 午後,1.2,0.00,1.51,1014.350
756,10/12/2020 07:50:01 午後,1.2,0.00,1.01,1014.650
757,10/12/2020 08:00:01 午後,1.2,0.00,1.01,1014.950
758,10/12/2020 08:10:01 午後,1.2,0.00,1.51,1014.850
759,10/12/2020 08:20:01 午後,1.2,0.00,2.01,1014.850
760,10/12/2020 08:30:01 午後,1.2,0.00,1.51,1014.850
761,10/12/2020 08:40:01 午後,1.2,0.00,1.51,1014.850
762,10/12/2020 08:50:01 午後,1.2,0.00,2.52,1014.850
763,10/12/2020 09:00:01 午後,1.2,0.00,1.01,1014.950
764,10/12/2020 09:10:01 午後,1.2,0.00,0.50,1015.050
765,10/12/2020 09:20:01 午後,1.2,0.00,0.50,1015.050
766,10/12/2020 09:30:01 午後,1.2,0.00,1.01,1015.150
767,10/12/2020 09:40:01 午後,1.2,0.00,1.51,1015.250
768,10/12/2020 09:50:01 午後,1.2,0.00,1.51,1015.250
769,10/12/2020 10:00:01 午後,1.2,0.00,1.01,1015.350
770,10/12/2020 10:10:01 午後,1.2,0.00,1.01,1015.250
771,10/12/2020 10:20:01 午後,1.2,0.00,1.01,1015.150
772,10/12/2020 10:30:01 午後,1.2,0.00,1.51,1015.050
773,10/12/2020 10:40:01 午後,1.2,0.00,2.01,1014.950
774,10/12/2020 10:50:01 午後,1.2,0.00,1.01,1014.950
775,10/12/2020 11:00:01 午後,1.2,0.00,1.51,1015.150
776,10/12/2020 11:10:01 午後,1.2,0.00,0.50,1015.250
777,10/12/2020 11:20:01 午後,1.2,0.00,1.01,1014.950
778,10/12/2020 11:30:01 午後,1.2,0.00,1.51,1014.950
779,10/12/2020 11:40:01 午後,1.2,0.00,0.50,1014.950
780,10/12/2020 11:50:01 午後,1.2,0.00,0.00,1014.950
781,10/13/2020 12:00:01 午前,1.2,0.00,0.50,1014.950
782,10/13/2020 12:10:01 午前,1.2,0.00,0.50,1014.850
783,10/13/2020 12:20:01 午前,1.2,0.00,0.50,1014.950
784,10/13/2020 12:30:01 午前,1.2,0.00,0.00,1015.050
785,10/13/2020 12:40:01 午前,1.2,0.00,1.01,1015.050
786,10/13/2020 12:50:01 午前,1.2,0.00,1.01,1015.050
787,10/13/2020 01:00:01 午前,1.2,0.00,0.50,1015.050
788,10/13/2020 01:10:01 午前,1.2,0.00,0.50,1015.150
789,10/13/2020 01:20:01 午前,1.2,0.00,1.01,1015.150
790,10/13/2020 01:30:01 午前,1.2,0.00,1.01,1015.150
