"プロット タイトル: Microstation_00_ecser_surface_220116"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
12427,04/13/2022 01:00:01 午前,1.2,0.00,0.50,1012.950
12428,04/13/2022 01:10:01 午前,1.2,0.00,0.50,1012.950
12429,04/13/2022 01:20:01 午前,1.2,0.00,0.00,1012.850
12430,04/13/2022 01:30:01 午前,1.2,0.00,0.00,1012.750
12431,04/13/2022 01:40:01 午前,1.2,0.00,0.00,1012.750
12432,04/13/2022 01:50:01 午前,1.2,0.00,0.00,1012.750
12433,04/13/2022 02:00:01 午前,1.2,0.00,1.01,1012.750
12434,04/13/2022 02:10:01 午前,1.2,0.00,0.50,1012.650
12435,04/13/2022 02:20:01 午前,1.2,0.00,0.50,1012.550
12436,04/13/2022 02:30:01 午前,1.2,0.00,0.50,1012.650
12437,04/13/2022 02:40:01 午前,1.2,0.00,0.50,1012.750
12438,04/13/2022 02:50:01 午前,1.2,0.00,0.00,1012.950
12439,04/13/2022 03:00:01 午前,1.2,0.00,0.50,1012.950
12440,04/13/2022 03:10:01 午前,1.2,0.00,0.00,1012.850
12441,04/13/2022 03:20:01 午前,1.2,0.00,0.50,1012.850
12442,04/13/2022 03:30:01 午前,1.2,0.00,1.01,1012.950
12443,04/13/2022 03:40:01 午前,1.2,0.00,1.01,1012.950
12444,04/13/2022 03:50:01 午前,1.2,0.00,0.00,1012.950
12445,04/13/2022 04:00:01 午前,1.2,0.00,0.00,1012.650
12446,04/13/2022 04:10:01 午前,1.2,0.00,0.00,1012.550
12447,04/13/2022 04:20:01 午前,1.2,0.00,0.00,1012.450
12448,04/13/2022 04:30:01 午前,1.2,0.00,0.50,1012.350
12449,04/13/2022 04:40:01 午前,1.2,0.00,1.01,1012.350
12450,04/13/2022 04:50:01 午前,1.2,0.00,1.01,1012.350
12451,04/13/2022 05:00:01 午前,1.2,0.00,2.01,1012.450
12452,04/13/2022 05:10:01 午前,1.2,0.00,1.51,1012.350
12453,04/13/2022 05:20:01 午前,1.2,0.00,2.52,1012.250
12454,04/13/2022 05:30:01 午前,1.2,0.00,1.51,1012.450
12455,04/13/2022 05:40:01 午前,1.2,0.00,0.50,1012.450
12456,04/13/2022 05:50:01 午前,3.7,0.50,2.01,1012.450
12457,04/13/2022 06:00:01 午前,16.2,0.50,3.52,1012.250
12458,04/13/2022 06:10:01 午前,38.7,0.00,0.50,1012.450
12459,04/13/2022 06:20:01 午前,68.7,0.00,2.01,1012.550
12460,04/13/2022 06:30:01 午前,103.7,0.00,2.01,1012.450
12461,04/13/2022 06:40:01 午前,123.7,0.00,0.50,1012.650
12462,04/13/2022 06:50:01 午前,138.7,0.00,1.01,1012.750
12463,04/13/2022 07:00:01 午前,163.7,0.00,1.51,1012.850
12464,04/13/2022 07:10:01 午前,348.7,0.00,2.01,1012.250
12465,04/13/2022 07:20:01 午前,426.2,0.00,1.51,1011.950
12466,04/13/2022 07:30:01 午前,518.7,1.01,3.02,1011.950
12467,04/13/2022 07:40:01 午前,618.7,0.50,3.02,1011.750
12468,04/13/2022 07:50:01 午前,621.2,0.50,2.52,1012.150
12469,04/13/2022 08:00:01 午前,756.2,0.50,2.01,1011.450
12470,04/13/2022 08:10:01 午前,783.7,0.00,1.51,1011.350
12471,04/13/2022 08:20:01 午前,851.2,0.50,2.52,1011.350
12472,04/13/2022 08:30:01 午前,921.2,0.50,2.01,1011.250
12473,04/13/2022 08:40:01 午前,1008.7,0.50,2.52,1011.150
12474,04/13/2022 08:50:01 午前,856.2,1.01,4.53,1011.550
12475,04/13/2022 09:00:01 午前,828.7,1.01,3.02,1011.950
12476,04/13/2022 09:10:01 午前,806.2,1.01,3.02,1012.350
12477,04/13/2022 09:20:01 午前,686.2,0.50,2.52,1012.550
12478,04/13/2022 09:30:01 午前,758.7,1.01,3.02,1012.750
12479,04/13/2022 09:40:01 午前,1081.2,1.01,3.02,1012.550
12480,04/13/2022 09:50:01 午前,1031.2,1.01,4.03,1012.850
12481,04/13/2022 10:00:01 午前,1048.7,1.01,3.52,1012.750
12482,04/13/2022 10:10:01 午前,981.2,1.01,3.02,1012.550
12483,04/13/2022 10:20:01 午前,1113.7,0.50,2.52,1012.450
12484,04/13/2022 10:30:01 午前,1191.2,1.01,3.02,1012.250
12485,04/13/2022 10:40:01 午前,1033.7,1.51,3.52,1012.150
12486,04/13/2022 10:50:01 午前,1083.7,1.01,4.03,1012.250
12487,04/13/2022 11:00:01 午前,1333.7,1.51,4.03,1011.950
12488,04/13/2022 11:10:01 午前,1353.7,1.01,3.52,1012.050
12489,04/13/2022 11:20:01 午前,1803.7,1.01,3.02,1012.050
12490,04/13/2022 11:30:01 午前,1798.7,1.51,4.03,1012.250
12491,04/13/2022 11:40:01 午前,1793.7,1.01,3.02,1012.250
12492,04/13/2022 11:50:01 午前,1808.7,1.01,2.52,1012.050
12493,04/13/2022 12:00:01 午後,1721.2,1.01,3.52,1012.050
12494,04/13/2022 12:10:01 午後,1626.2,1.01,4.03,1011.950
12495,04/13/2022 12:20:01 午後,1261.2,1.01,3.52,1012.050
12496,04/13/2022 12:30:01 午後,983.7,0.50,3.02,1012.050
12497,04/13/2022 12:40:01 午後,1001.2,1.01,3.52,1012.050
12498,04/13/2022 12:50:01 午後,701.2,1.01,3.52,1012.250
12499,04/13/2022 01:00:01 午後,1068.7,0.50,3.02,1012.150
12500,04/13/2022 01:10:01 午後,1311.2,0.50,2.01,1011.850
12501,04/13/2022 01:20:01 午後,1006.2,0.00,2.01,1011.750
12502,04/13/2022 01:30:01 午後,1343.7,0.50,2.52,1011.650
12503,04/13/2022 01:40:01 午後,873.7,0.50,2.52,1011.650
12504,04/13/2022 01:50:01 午後,706.2,0.50,3.02,1011.750
12505,04/13/2022 02:00:01 午後,758.7,2.52,4.03,1011.650
12506,04/13/2022 02:10:01 午後,796.2,1.51,3.52,1011.550
12507,04/13/2022 02:20:01 午後,1183.7,0.00,2.01,1011.550
12508,04/13/2022 02:30:01 午後,1583.7,2.01,4.53,1011.350
12509,04/13/2022 02:40:01 午後,1331.2,1.51,4.53,1011.150
12510,04/13/2022 02:50:01 午後,1316.2,1.51,4.53,1011.150
12511,04/13/2022 03:00:01 午後,1238.7,1.51,4.03,1011.050
12512,04/13/2022 03:10:01 午後,831.2,1.51,4.53,1010.850
12513,04/13/2022 03:20:01 午後,1023.7,1.51,4.53,1010.750
12514,04/13/2022 03:30:01 午後,1413.7,1.51,4.53,1010.450
12515,04/13/2022 03:40:01 午後,983.7,2.01,4.53,1010.550
12516,04/13/2022 03:50:01 午後,806.2,2.01,4.53,1010.750
12517,04/13/2022 04:00:01 午後,573.7,1.51,4.03,1010.650
12518,04/13/2022 04:10:01 午後,481.2,1.01,4.03,1010.750
12519,04/13/2022 04:20:01 午後,588.7,1.51,4.03,1010.550
12520,04/13/2022 04:30:01 午後,418.7,2.01,6.04,1010.450
12521,04/13/2022 04:40:01 午後,386.2,1.51,4.03,1010.350
12522,04/13/2022 04:50:01 午後,381.2,2.01,5.03,1010.550
12523,04/13/2022 05:00:01 午後,326.2,1.51,5.54,1010.350
12524,04/13/2022 05:10:01 午後,291.2,2.01,4.53,1010.250
12525,04/13/2022 05:20:01 午後,248.7,2.01,4.53,1010.250
12526,04/13/2022 05:30:01 午後,218.7,2.52,5.03,1010.250
12527,04/13/2022 05:40:01 午後,246.2,2.52,5.54,1010.050
12528,04/13/2022 05:50:01 午後,176.2,2.01,5.54,1010.650
12529,04/13/2022 06:00:01 午後,106.2,2.01,6.04,1010.550
12530,04/13/2022 06:10:01 午後,63.7,2.52,6.04,1010.750
12531,04/13/2022 06:20:01 午後,46.2,2.01,5.54,1010.850
12532,04/13/2022 06:30:01 午後,28.7,2.01,5.54,1011.050
12533,04/13/2022 06:40:01 午後,13.7,1.51,4.53,1011.250
12534,04/13/2022 06:50:01 午後,3.7,1.51,5.03,1011.250
12535,04/13/2022 07:00:01 午後,1.2,2.01,6.04,1011.450
12536,04/13/2022 07:10:01 午後,1.2,2.01,5.54,1011.350
12537,04/13/2022 07:20:01 午後,1.2,2.01,5.03,1011.250
12538,04/13/2022 07:30:01 午後,1.2,2.52,7.05,1011.350
12539,04/13/2022 07:40:01 午後,1.2,2.52,7.05,1011.350
12540,04/13/2022 07:50:01 午後,1.2,2.01,7.05,1011.650
12541,04/13/2022 08:00:01 午後,1.2,2.52,7.05,1011.850
12542,04/13/2022 08:10:01 午後,1.2,2.52,7.55,1012.150
12543,04/13/2022 08:20:01 午後,1.2,2.52,6.54,1012.250
12544,04/13/2022 08:30:01 午後,1.2,2.52,5.54,1012.350
12545,04/13/2022 08:40:01 午後,1.2,2.52,5.54,1012.250
12546,04/13/2022 08:50:01 午後,1.2,2.52,6.54,1012.550
12547,04/13/2022 09:00:01 午後,1.2,3.02,8.05,1012.550
12548,04/13/2022 09:10:01 午後,1.2,3.52,8.05,1012.550
12549,04/13/2022 09:20:01 午後,1.2,3.02,7.05,1012.750
12550,04/13/2022 09:30:01 午後,1.2,3.02,7.05,1012.650
12551,04/13/2022 09:40:01 午後,1.2,2.52,7.05,1012.550
12552,04/13/2022 09:50:01 午後,1.2,2.52,7.05,1012.450
12553,04/13/2022 10:00:01 午後,1.2,2.52,5.54,1012.450
12554,04/13/2022 10:10:01 午後,1.2,2.52,5.54,1012.650
12555,04/13/2022 10:20:01 午後,1.2,3.02,8.05,1012.650
12556,04/13/2022 10:30:01 午後,1.2,3.02,7.05,1012.550
12557,04/13/2022 10:40:01 午後,1.2,2.52,8.56,1012.650
12558,04/13/2022 10:50:01 午後,1.2,3.02,6.54,1012.550
12559,04/13/2022 11:00:01 午後,1.2,3.02,7.55,1012.450
12560,04/13/2022 11:10:01 午後,1.2,3.02,6.54,1012.450
12561,04/13/2022 11:20:01 午後,1.2,3.02,6.54,1012.350
12562,04/13/2022 11:30:01 午後,1.2,2.52,7.05,1012.450
12563,04/13/2022 11:40:01 午後,1.2,2.01,5.54,1012.550
12564,04/13/2022 11:50:01 午後,1.2,2.52,6.04,1012.150
12565,04/14/2022 12:00:01 午前,1.2,2.52,6.04,1012.350
12566,04/14/2022 12:10:01 午前,1.2,2.01,4.53,1012.250
12567,04/14/2022 12:20:01 午前,1.2,2.01,6.54,1012.450
12568,04/14/2022 12:30:01 午前,1.2,2.01,5.03,1012.250
12569,04/14/2022 12:40:01 午前,1.2,2.01,6.54,1012.350
12570,04/14/2022 12:50:01 午前,1.2,2.01,5.54,1012.150
12571,04/14/2022 01:00:01 午前,1.2,1.51,5.03,1012.150
12572,04/14/2022 01:10:01 午前,1.2,2.01,6.04,1012.450
12573,04/14/2022 01:20:01 午前,1.2,1.51,5.03,1012.250
12574,04/14/2022 01:30:01 午前,1.2,1.01,4.03,1012.350
12575,04/14/2022 01:40:01 午前,1.2,1.51,5.54,1012.050
12576,04/14/2022 01:50:01 午前,1.2,2.01,5.54,1012.150
12577,04/14/2022 02:00:01 午前,1.2,1.51,5.03,1012.050
12578,04/14/2022 02:10:01 午前,1.2,2.01,5.03,1011.950
12579,04/14/2022 02:20:01 午前,1.2,2.01,5.03,1011.850
12580,04/14/2022 02:30:01 午前,1.2,2.01,5.03,1011.750
12581,04/14/2022 02:40:01 午前,1.2,2.01,6.04,1011.650
12582,04/14/2022 02:50:01 午前,1.2,2.01,5.03,1011.550
12583,04/14/2022 03:00:01 午前,1.2,2.52,6.04,1011.950
12584,04/14/2022 03:10:01 午前,1.2,2.01,4.53,1011.950
12585,04/14/2022 03:20:01 午前,1.2,1.51,4.03,1012.050
12586,04/14/2022 03:30:01 午前,1.2,3.02,7.05,1011.450
12587,04/14/2022 03:40:01 午前,1.2,2.01,5.54,1011.750
12588,04/14/2022 03:50:01 午前,1.2,2.52,7.55,1011.250
12589,04/14/2022 04:00:01 午前,1.2,2.01,8.05,1011.550
12590,04/14/2022 04:10:01 午前,1.2,2.52,6.04,1011.450
12591,04/14/2022 04:20:01 午前,1.2,2.52,7.05,1011.450
12592,04/14/2022 04:30:01 午前,1.2,2.52,7.55,1011.050
12593,04/14/2022 04:40:01 午前,1.2,3.02,8.05,1010.950
12594,04/14/2022 04:50:01 午前,1.2,2.52,6.54,1010.750
12595,04/14/2022 05:00:01 午前,1.2,2.52,6.04,1010.950
12596,04/14/2022 05:10:01 午前,1.2,2.52,7.55,1010.750
12597,04/14/2022 05:20:01 午前,1.2,2.01,5.03,1010.550
12598,04/14/2022 05:30:01 午前,1.2,1.01,3.52,1010.750
12599,04/14/2022 05:40:01 午前,1.2,1.51,4.53,1010.750
12600,04/14/2022 05:50:01 午前,1.2,2.52,7.55,1010.650
12601,04/14/2022 06:00:01 午前,3.7,2.52,6.04,1010.450
12602,04/14/2022 06:10:01 午前,6.2,2.52,6.54,1010.450
12603,04/14/2022 06:20:01 午前,1.2,3.02,8.05,1011.050
12604,04/14/2022 06:30:01 午前,6.2,2.52,6.54,1011.050
12605,04/14/2022 06:40:01 午前,11.2,1.51,5.54,1011.450
12606,04/14/2022 06:50:01 午前,8.7,2.52,6.54,1011.450
12607,04/14/2022 07:00:01 午前,13.7,2.52,5.54,1011.550
12608,04/14/2022 07:10:01 午前,16.2,2.01,5.03,1011.450
12609,04/14/2022 07:20:01 午前,11.2,1.51,5.03,1011.950
12610,04/14/2022 07:30:01 午前,18.7,1.01,3.52,1012.050
12611,04/14/2022 07:40:01 午前,18.7,2.52,6.54,1012.450
12612,04/14/2022 07:50:01 午前,26.2,2.01,6.54,1012.650
12613,04/14/2022 08:00:01 午前,81.2,2.01,6.54,1012.150
12614,04/14/2022 08:10:01 午前,71.2,2.52,6.54,1012.050
12615,04/14/2022 08:20:01 午前,96.2,3.02,7.05,1012.050
12616,04/14/2022 08:30:01 午前,73.7,2.52,6.54,1012.350
12617,04/14/2022 08:40:01 午前,91.2,2.52,7.55,1012.650
12618,04/14/2022 08:50:01 午前,188.7,2.52,7.05,1012.550
12619,04/14/2022 09:00:01 午前,316.2,3.02,6.54,1012.050
12620,04/14/2022 09:10:01 午前,183.7,3.02,6.54,1012.250
12621,04/14/2022 09:20:01 午前,131.2,3.02,9.06,1012.450
12622,04/14/2022 09:30:01 午前,233.7,3.02,6.54,1012.350
12623,04/14/2022 09:40:01 午前,113.7,2.52,6.04,1012.550
12624,04/14/2022 09:50:01 午前,171.2,3.02,7.05,1012.650
12625,04/14/2022 10:00:01 午前,106.2,3.02,6.54,1012.750
12626,04/14/2022 10:10:01 午前,118.7,3.52,7.05,1013.550
12627,04/14/2022 10:20:01 午前,91.2,3.02,8.56,1012.950
12628,04/14/2022 10:30:01 午前,226.2,2.01,5.03,1012.650
12629,04/14/2022 10:40:01 午前,181.2,2.01,5.54,1012.650
12630,04/14/2022 10:50:01 午前,176.2,3.02,6.54,1012.750
12631,04/14/2022 11:00:01 午前,243.7,2.52,7.05,1012.250
12632,04/14/2022 11:10:01 午前,376.2,2.52,8.05,1012.250
12633,04/14/2022 11:20:01 午前,123.7,2.52,5.54,1012.350
12634,04/14/2022 11:30:01 午前,163.7,2.01,5.03,1012.350
12635,04/14/2022 11:40:01 午前,233.7,2.01,5.54,1012.350
12636,04/14/2022 11:50:01 午前,193.7,2.52,6.04,1012.450
12637,04/14/2022 12:00:01 午後,341.2,0.50,3.52,1011.650
12638,04/14/2022 12:10:01 午後,243.7,1.01,4.53,1011.950
12639,04/14/2022 12:20:01 午後,431.2,1.51,5.03,1011.450
12640,04/14/2022 12:30:01 午後,328.7,1.01,4.03,1011.350
12641,04/14/2022 12:40:01 午後,461.2,1.51,5.03,1011.550
12642,04/14/2022 12:50:01 午後,401.2,2.01,5.54,1011.550
12643,04/14/2022 01:00:01 午後,358.7,2.01,5.03,1011.150
12644,04/14/2022 01:10:01 午後,311.2,2.01,4.53,1011.050
12645,04/14/2022 01:20:01 午後,276.2,3.02,6.04,1011.050
12646,04/14/2022 01:30:01 午後,281.2,3.52,8.56,1010.950
12647,04/14/2022 01:40:01 午後,321.2,3.52,8.56,1010.850
12648,04/14/2022 01:50:01 午後,416.2,2.01,5.54,1010.850
12649,04/14/2022 02:00:01 午後,316.2,2.01,5.03,1011.050
12650,04/14/2022 02:10:01 午後,493.7,2.52,7.05,1010.650
12651,04/14/2022 02:20:01 午後,246.2,2.52,5.54,1010.750
12652,04/14/2022 02:30:01 午後,386.2,2.52,6.04,1010.550
12653,04/14/2022 02:40:01 午後,201.2,2.01,6.04,1010.850
12654,04/14/2022 02:50:01 午後,438.7,2.52,5.54,1010.550
12655,04/14/2022 03:00:01 午後,423.7,2.52,5.54,1010.350
12656,04/14/2022 03:10:01 午後,161.2,3.02,8.56,1010.450
12657,04/14/2022 03:20:01 午後,158.7,2.52,6.04,1010.450
12658,04/14/2022 03:30:01 午後,168.7,2.52,5.03,1010.350
12659,04/14/2022 03:40:01 午後,101.2,1.01,4.53,1010.250
12660,04/14/2022 03:50:01 午後,266.2,1.51,4.53,1009.750
12661,04/14/2022 04:00:01 午後,213.7,1.51,4.03,1010.250
12662,04/14/2022 04:10:01 午後,258.7,1.51,5.03,1010.050
12663,04/14/2022 04:20:01 午後,278.7,1.51,4.03,1009.950
12664,04/14/2022 04:30:01 午後,246.2,1.51,4.03,1009.750
12665,04/14/2022 04:40:01 午後,198.7,1.51,5.03,1009.750
12666,04/14/2022 04:50:01 午後,211.2,1.01,4.03,1009.850
12667,04/14/2022 05:00:01 午後,218.7,2.52,7.05,1009.850
12668,04/14/2022 05:10:01 午後,166.2,3.02,6.54,1009.650
12669,04/14/2022 05:20:01 午後,141.2,3.02,6.54,1009.650
12670,04/14/2022 05:30:01 午後,101.2,3.02,6.54,1010.050
12671,04/14/2022 05:40:01 午後,63.7,3.02,5.54,1010.250
12672,04/14/2022 05:50:01 午後,46.2,3.02,7.55,1010.450
12673,04/14/2022 06:00:01 午後,43.7,2.52,7.05,1010.150
12674,04/14/2022 06:10:01 午後,41.2,3.02,8.05,1010.650
12675,04/14/2022 06:20:01 午後,38.7,3.52,9.06,1010.350
12676,04/14/2022 06:30:01 午後,38.7,2.52,8.56,1010.750
12677,04/14/2022 06:40:01 午後,21.2,2.52,8.56,1011.050
12678,04/14/2022 06:50:01 午後,1.2,3.02,7.05,1011.450
12679,04/14/2022 07:00:01 午後,1.2,3.52,8.05,1011.050
12680,04/14/2022 07:10:01 午後,1.2,3.02,7.55,1011.150
12681,04/14/2022 07:20:01 午後,1.2,3.52,8.05,1011.450
12682,04/14/2022 07:30:01 午後,1.2,3.02,7.55,1011.150
12683,04/14/2022 07:40:01 午後,1.2,3.52,7.05,1011.150
12684,04/14/2022 07:50:01 午後,1.2,3.52,8.56,1011.150
12685,04/14/2022 08:00:01 午後,1.2,4.03,9.56,1011.150
12686,04/14/2022 08:10:01 午後,1.2,4.03,8.56,1011.350
12687,04/14/2022 08:20:01 午後,1.2,4.53,9.06,1011.150
12688,04/14/2022 08:30:01 午後,1.2,3.52,7.55,1011.350
12689,04/14/2022 08:40:01 午後,1.2,4.03,8.05,1011.450
12690,04/14/2022 08:50:01 午後,1.2,4.03,9.06,1011.250
12691,04/14/2022 09:00:01 午後,1.2,4.03,9.56,1011.150
12692,04/14/2022 09:10:01 午後,1.2,4.03,9.06,1011.350
12693,04/14/2022 09:20:01 午後,1.2,4.03,8.05,1011.350
12694,04/14/2022 09:30:01 午後,1.2,3.02,10.57,1011.450
12695,04/14/2022 09:40:01 午後,1.2,3.02,10.07,1011.250
12696,04/14/2022 09:50:01 午後,1.2,3.02,8.56,1012.450
12697,04/14/2022 10:00:01 午後,1.2,4.03,8.05,1011.950
12698,04/14/2022 10:10:01 午後,1.2,2.52,8.56,1012.150
12699,04/14/2022 10:20:01 午後,1.2,3.52,7.55,1012.350
12700,04/14/2022 10:30:01 午後,1.2,3.52,9.06,1012.050
12701,04/14/2022 10:40:01 午後,1.2,3.52,8.56,1011.850
12702,04/14/2022 10:50:01 午後,1.2,2.52,8.05,1012.450
12703,04/14/2022 11:00:01 午後,1.2,3.52,8.05,1012.350
12704,04/14/2022 11:10:01 午後,1.2,2.52,9.06,1012.450
12705,04/14/2022 11:20:01 午後,1.2,4.03,9.56,1012.450
12706,04/14/2022 11:30:01 午後,1.2,4.03,7.55,1012.350
12707,04/14/2022 11:40:01 午後,1.2,3.02,7.55,1012.150
12708,04/14/2022 11:50:01 午後,1.2,4.03,10.57,1011.950
12709,04/15/2022 12:00:01 午前,1.2,3.02,7.05,1012.050
12710,04/15/2022 12:10:01 午前,1.2,3.52,7.55,1011.950
12711,04/15/2022 12:20:01 午前,1.2,3.52,8.56,1011.950
12712,04/15/2022 12:30:01 午前,1.2,3.02,7.55,1011.950
12713,04/15/2022 12:40:01 午前,1.2,3.02,7.55,1012.050
12714,04/15/2022 12:50:01 午前,1.2,3.52,9.06,1011.850
12715,04/15/2022 01:00:01 午前,1.2,3.52,9.06,1011.550
12716,04/15/2022 01:10:01 午前,1.2,3.02,8.05,1011.550
12717,04/15/2022 01:20:01 午前,1.2,4.03,9.56,1011.350
12718,04/15/2022 01:30:01 午前,1.2,3.52,9.06,1011.650
12719,04/15/2022 01:40:01 午前,1.2,3.52,9.56,1011.350
12720,04/15/2022 01:50:01 午前,1.2,3.52,8.05,1011.650
12721,04/15/2022 02:00:01 午前,1.2,3.02,8.56,1011.550
12722,04/15/2022 02:10:01 午前,1.2,2.52,7.05,1011.450
12723,04/15/2022 02:20:01 午前,1.2,3.52,8.05,1011.250
12724,04/15/2022 02:30:01 午前,1.2,2.52,7.55,1011.350
12725,04/15/2022 02:40:01 午前,1.2,2.52,6.54,1011.450
12726,04/15/2022 02:50:01 午前,1.2,2.52,7.55,1011.150
12727,04/15/2022 03:00:01 午前,1.2,2.52,8.56,1011.150
12728,04/15/2022 03:10:01 午前,1.2,3.02,9.56,1011.450
12729,04/15/2022 03:20:01 午前,1.2,3.52,8.05,1011.050
12730,04/15/2022 03:30:01 午前,1.2,2.52,9.06,1011.750
12731,04/15/2022 03:40:01 午前,1.2,3.02,8.05,1011.050
12732,04/15/2022 03:50:01 午前,1.2,2.52,7.05,1010.950
12733,04/15/2022 04:00:01 午前,1.2,3.52,9.06,1010.850
12734,04/15/2022 04:10:01 午前,1.2,3.52,8.56,1010.950
12735,04/15/2022 04:20:01 午前,1.2,2.52,6.54,1010.550
12736,04/15/2022 04:30:01 午前,1.2,2.52,6.54,1010.750
12737,04/15/2022 04:40:01 午前,1.2,3.02,8.56,1010.550
12738,04/15/2022 04:50:01 午前,1.2,2.52,7.05,1010.950
12739,04/15/2022 05:00:01 午前,1.2,3.52,8.56,1010.650
12740,04/15/2022 05:10:01 午前,1.2,3.02,8.05,1010.750
12741,04/15/2022 05:20:01 午前,1.2,3.02,10.57,1010.850
12742,04/15/2022 05:30:01 午前,1.2,2.52,6.04,1010.750
12743,04/15/2022 05:40:01 午前,1.2,2.52,6.54,1010.550
12744,04/15/2022 05:50:01 午前,3.7,3.02,9.56,1010.950
12745,04/15/2022 06:00:01 午前,16.2,3.02,9.56,1010.750
12746,04/15/2022 06:10:01 午前,36.2,2.52,8.56,1010.650
12747,04/15/2022 06:20:01 午前,61.2,2.52,7.55,1010.750
12748,04/15/2022 06:30:01 午前,81.2,2.52,7.55,1010.750
12749,04/15/2022 06:40:01 午前,118.7,2.52,7.55,1010.850
12750,04/15/2022 06:50:01 午前,161.2,3.02,7.55,1010.850
12751,04/15/2022 07:00:01 午前,188.7,3.02,8.05,1010.950
12752,04/15/2022 07:10:01 午前,273.7,3.02,7.55,1010.750
12753,04/15/2022 07:20:01 午前,238.7,3.02,8.05,1010.950
12754,04/15/2022 07:30:01 午前,243.7,2.01,8.56,1011.150
12755,04/15/2022 07:40:01 午前,308.7,2.01,6.54,1011.050
12756,04/15/2022 07:50:01 午前,318.7,2.52,6.54,1011.150
12757,04/15/2022 08:00:01 午前,428.7,3.02,7.55,1010.950
12758,04/15/2022 08:10:01 午前,483.7,3.02,8.56,1010.950
12759,04/15/2022 08:20:01 午前,513.7,3.02,7.55,1010.950
12760,04/15/2022 08:30:01 午前,701.2,2.52,8.05,1010.850
12761,04/15/2022 08:40:01 午前,491.2,3.52,7.55,1011.050
12762,04/15/2022 08:50:01 午前,493.7,3.02,8.05,1011.050
12763,04/15/2022 09:00:01 午前,1181.2,2.52,7.05,1010.150
12764,04/15/2022 09:10:01 午前,821.2,2.52,9.06,1010.850
12765,04/15/2022 09:20:01 午前,651.2,3.02,7.55,1011.350
12766,04/15/2022 09:30:01 午前,813.7,2.52,8.05,1011.250
12767,04/15/2022 09:40:01 午前,791.2,2.52,8.05,1011.250
12768,04/15/2022 09:50:01 午前,1241.2,3.02,9.56,1011.150
12769,04/15/2022 10:00:01 午前,1446.2,3.52,8.56,1010.250
12770,04/15/2022 10:10:01 午前,1681.2,4.03,8.56,1009.750
12771,04/15/2022 10:20:01 午前,1603.7,3.02,10.07,1009.950
12772,04/15/2022 10:30:01 午前,1526.2,3.02,9.06,1010.750
12773,04/15/2022 10:40:01 午前,1771.2,3.02,8.05,1010.150
12774,04/15/2022 10:50:01 午前,1056.2,3.52,10.57,1011.050
12775,04/15/2022 11:00:01 午前,1866.2,3.02,10.57,1010.950
12776,04/15/2022 11:10:01 午前,1748.7,3.02,9.06,1010.950
12777,04/15/2022 11:20:01 午前,1811.2,2.52,7.55,1011.250
12778,04/15/2022 11:30:01 午前,2021.2,3.52,8.05,1011.450
12779,04/15/2022 11:40:01 午前,1853.7,3.52,9.06,1011.450
12780,04/15/2022 11:50:01 午前,1496.2,3.52,10.57,1011.350
12781,04/15/2022 12:00:01 午後,1848.7,3.52,8.56,1011.050
12782,04/15/2022 12:10:01 午後,1958.7,3.52,9.56,1011.350
12783,04/15/2022 12:20:01 午後,1711.2,4.03,11.07,1011.450
12784,04/15/2022 12:30:01 午後,1813.7,3.52,9.56,1010.650
12785,04/15/2022 12:40:01 午後,1811.2,3.52,9.06,1010.350
12786,04/15/2022 12:50:01 午後,1838.7,2.01,7.55,1010.050
12787,04/15/2022 01:00:01 午後,1026.2,3.52,8.56,1010.450
12788,04/15/2022 01:10:01 午後,1801.2,2.52,8.05,1010.250
12789,04/15/2022 01:20:01 午後,1788.7,3.02,8.05,1010.850
12790,04/15/2022 01:30:01 午後,1881.2,3.52,9.56,1011.050
12791,04/15/2022 01:40:01 午後,1901.2,3.02,6.54,1010.950
12792,04/15/2022 01:50:01 午後,1126.2,3.52,8.56,1011.150
12793,04/15/2022 02:00:01 午後,1673.7,3.52,11.07,1010.950
12794,04/15/2022 02:10:01 午後,1628.7,3.52,10.07,1010.450
12795,04/15/2022 02:20:01 午後,1588.7,5.03,13.09,1009.950
12796,04/15/2022 02:30:01 午後,1538.7,3.52,9.56,1010.150
12797,04/15/2022 02:40:01 午後,1488.7,4.53,11.58,1009.750
12798,04/15/2022 02:50:01 午後,1286.2,3.52,10.07,1009.650
12799,04/15/2022 03:00:01 午後,1426.2,3.52,8.05,1009.850
12800,04/15/2022 03:10:01 午後,1361.2,3.52,9.06,1010.150
12801,04/15/2022 03:20:01 午後,1328.7,4.03,11.58,1010.350
12802,04/15/2022 03:30:01 午後,1116.2,4.03,9.56,1010.450
12803,04/15/2022 03:40:01 午後,1251.2,4.53,12.08,1010.650
12804,04/15/2022 03:50:01 午後,1173.7,3.52,10.07,1010.250
12805,04/15/2022 04:00:01 午後,1058.7,3.52,9.56,1010.250
12806,04/15/2022 04:10:01 午後,948.7,4.53,11.07,1009.950
12807,04/15/2022 04:20:01 午後,806.2,4.03,11.58,1010.250
12808,04/15/2022 04:30:01 午後,716.2,4.03,10.57,1010.250
12809,04/15/2022 04:40:01 午後,486.2,4.03,11.58,1010.150
12810,04/15/2022 04:50:01 午後,598.7,4.53,11.58,1010.550
