"プロット タイトル: Microstation_00_ecser_surface_210326"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
395,03/29/2021 11:40:01 午前,1128.7,2.01,5.03,1010.550
396,03/29/2021 11:50:01 午前,1473.7,2.01,3.52,1010.450
397,03/29/2021 12:00:01 午後,1501.2,1.51,5.03,1010.350
398,03/29/2021 12:10:01 午後,1526.2,2.52,4.53,1010.450
399,03/29/2021 12:20:01 午後,1498.7,2.01,4.53,1010.450
400,03/29/2021 12:30:01 午後,1498.7,2.52,5.03,1010.250
401,03/29/2021 12:40:01 午後,1536.2,2.52,5.03,1010.150
402,03/29/2021 12:50:01 午後,1488.7,2.01,5.54,1010.050
403,03/29/2021 01:00:01 午後,1481.2,3.02,6.54,1009.950
404,03/29/2021 01:10:01 午後,1471.2,2.01,5.03,1009.750
405,03/29/2021 01:20:01 午後,1458.7,1.51,4.53,1009.650
406,03/29/2021 01:30:01 午後,1461.2,1.51,4.53,1009.550
407,03/29/2021 01:40:01 午後,1396.2,1.51,4.53,1009.550
408,03/29/2021 01:50:01 午後,1371.2,2.01,5.03,1009.550
409,03/29/2021 02:00:01 午後,1336.2,1.51,5.03,1009.350
410,03/29/2021 02:10:01 午後,1316.2,2.01,5.03,1009.150
411,03/29/2021 02:20:01 午後,1286.2,2.01,5.54,1009.050
412,03/29/2021 02:30:01 午後,1273.7,1.51,5.03,1009.050
413,03/29/2021 02:40:01 午後,1213.7,2.52,5.54,1009.150
414,03/29/2021 02:50:01 午後,1181.2,3.52,6.04,1009.150
415,03/29/2021 03:00:01 午後,1151.2,3.02,5.54,1009.050
416,03/29/2021 03:10:01 午後,1086.2,2.52,4.53,1009.050
417,03/29/2021 03:20:01 午後,1023.7,3.02,5.03,1009.150
418,03/29/2021 03:30:01 午後,968.7,3.02,5.54,1009.150
419,03/29/2021 03:40:01 午後,898.7,3.02,5.03,1009.250
420,03/29/2021 03:50:01 午後,828.7,2.52,4.53,1009.150
421,03/29/2021 04:00:01 午後,751.2,3.52,5.03,1009.150
422,03/29/2021 04:10:01 午後,701.2,3.02,5.03,1009.150
423,03/29/2021 04:20:01 午後,643.7,3.02,5.54,1009.050
424,03/29/2021 04:30:01 午後,576.2,3.02,5.54,1008.950
425,03/29/2021 04:40:01 午後,508.7,3.02,5.03,1009.150
426,03/29/2021 04:50:01 午後,411.2,2.52,5.54,1009.050
427,03/29/2021 05:00:01 午後,356.2,3.02,5.03,1009.050
428,03/29/2021 05:10:01 午後,313.7,2.52,4.53,1008.950
429,03/29/2021 05:20:01 午後,253.7,2.01,5.03,1008.950
430,03/29/2021 05:30:01 午後,163.7,2.52,4.53,1008.950
431,03/29/2021 05:40:01 午後,148.7,2.01,4.03,1008.950
432,03/29/2021 05:50:01 午後,48.7,2.01,3.52,1008.950
433,03/29/2021 06:00:01 午後,51.2,2.01,3.52,1008.850
434,03/29/2021 06:10:01 午後,38.7,1.51,3.02,1008.850
435,03/29/2021 06:20:01 午後,26.2,2.01,4.03,1008.850
436,03/29/2021 06:30:01 午後,11.2,1.01,2.52,1008.950
437,03/29/2021 06:40:01 午後,1.2,0.50,2.52,1009.050
438,03/29/2021 06:50:01 午後,1.2,1.01,3.02,1009.150
439,03/29/2021 07:00:01 午後,1.2,0.50,2.52,1008.950
440,03/29/2021 07:10:01 午後,1.2,0.00,1.01,1009.150
441,03/29/2021 07:20:01 午後,1.2,1.01,2.52,1009.350
442,03/29/2021 07:30:01 午後,1.2,0.00,1.01,1009.550
443,03/29/2021 07:40:01 午後,1.2,0.50,2.52,1009.650
444,03/29/2021 07:50:01 午後,1.2,0.50,2.52,1009.750
445,03/29/2021 08:00:01 午後,1.2,0.00,2.52,1009.850
446,03/29/2021 08:10:01 午後,1.2,0.50,3.02,1009.850
447,03/29/2021 08:20:01 午後,1.2,0.00,1.01,1009.950
448,03/29/2021 08:30:01 午後,1.2,1.01,3.02,1009.950
449,03/29/2021 08:40:01 午後,1.2,0.50,2.01,1010.050
450,03/29/2021 08:50:01 午後,1.2,0.50,3.02,1010.150
451,03/29/2021 09:00:01 午後,1.2,1.01,3.02,1010.350
452,03/29/2021 09:10:01 午後,1.2,0.50,2.52,1010.350
453,03/29/2021 09:20:01 午後,1.2,0.50,3.02,1010.350
454,03/29/2021 09:30:01 午後,1.2,0.00,2.52,1010.150
455,03/29/2021 09:40:01 午後,1.2,0.00,1.51,1010.250
456,03/29/2021 09:50:01 午後,1.2,0.00,2.01,1010.250
457,03/29/2021 10:00:01 午後,1.2,0.00,1.01,1010.250
458,03/29/2021 10:10:01 午後,1.2,0.00,1.01,1010.250
459,03/29/2021 10:20:01 午後,1.2,0.00,1.51,1010.150
460,03/29/2021 10:30:01 午後,1.2,0.00,1.51,1010.150
461,03/29/2021 10:40:01 午後,1.2,0.50,2.01,1010.050
462,03/29/2021 10:50:01 午後,1.2,1.01,2.01,1010.150
463,03/29/2021 11:00:01 午後,1.2,1.51,2.52,1010.250
464,03/29/2021 11:10:01 午後,1.2,1.01,2.01,1010.050
465,03/29/2021 11:20:01 午後,1.2,1.01,2.52,1010.150
466,03/29/2021 11:30:01 午後,1.2,1.51,2.52,1010.050
467,03/29/2021 11:40:01 午後,1.2,1.01,2.01,1009.950
468,03/29/2021 11:50:01 午後,1.2,0.50,1.51,1009.950
469,03/30/2021 12:00:01 午前,1.2,1.01,2.01,1010.050
470,03/30/2021 12:10:01 午前,1.2,1.01,1.51,1010.150
471,03/30/2021 12:20:01 午前,1.2,0.00,1.51,1010.050
472,03/30/2021 12:30:01 午前,1.2,0.50,1.51,1010.250
473,03/30/2021 12:40:01 午前,1.2,0.50,1.51,1010.150
474,03/30/2021 12:50:01 午前,1.2,0.50,2.01,1010.250
475,03/30/2021 01:00:01 午前,1.2,1.01,3.02,1010.150
476,03/30/2021 01:10:01 午前,1.2,1.01,2.01,1010.150
477,03/30/2021 01:20:01 午前,1.2,1.01,2.01,1010.050
478,03/30/2021 01:30:01 午前,1.2,0.50,2.01,1010.150
479,03/30/2021 01:40:01 午前,1.2,0.50,2.01,1010.150
480,03/30/2021 01:50:01 午前,1.2,1.51,3.52,1010.050
481,03/30/2021 02:00:01 午前,1.2,1.01,3.52,1010.150
482,03/30/2021 02:10:01 午前,1.2,0.50,2.01,1010.150
483,03/30/2021 02:20:01 午前,1.2,0.50,2.52,1010.250
484,03/30/2021 02:30:01 午前,1.2,1.51,4.03,1010.050
485,03/30/2021 02:40:01 午前,1.2,0.50,3.02,1009.850
486,03/30/2021 02:50:01 午前,1.2,0.00,1.51,1010.050
487,03/30/2021 03:00:01 午前,1.2,0.00,1.01,1009.850
488,03/30/2021 03:10:01 午前,1.2,0.00,1.01,1009.950
489,03/30/2021 03:20:01 午前,1.2,0.00,1.01,1009.950
490,03/30/2021 03:30:01 午前,1.2,0.00,1.01,1009.850
491,03/30/2021 03:40:01 午前,1.2,0.00,1.51,1009.650
492,03/30/2021 03:50:01 午前,1.2,0.00,1.51,1009.850
493,03/30/2021 04:00:01 午前,1.2,0.00,1.01,1009.650
494,03/30/2021 04:10:01 午前,1.2,0.00,1.01,1009.650
495,03/30/2021 04:20:01 午前,1.2,0.00,1.01,1009.450
496,03/30/2021 04:30:01 午前,1.2,0.00,1.51,1009.550
497,03/30/2021 04:40:01 午前,1.2,0.00,1.51,1009.650
498,03/30/2021 04:50:01 午前,1.2,0.00,0.50,1009.450
499,03/30/2021 05:00:01 午前,1.2,0.00,0.50,1009.650
500,03/30/2021 05:10:01 午前,1.2,0.00,0.50,1009.550
501,03/30/2021 05:20:01 午前,1.2,0.00,0.50,1009.650
502,03/30/2021 05:30:01 午前,1.2,0.00,0.50,1009.650
503,03/30/2021 05:40:01 午前,1.2,0.00,0.50,1009.750
504,03/30/2021 05:50:01 午前,1.2,0.00,0.50,1009.950
505,03/30/2021 06:00:01 午前,1.2,0.00,0.50,1009.950
506,03/30/2021 06:10:01 午前,3.7,0.00,1.01,1009.750
507,03/30/2021 06:20:01 午前,13.7,0.00,0.50,1009.450
508,03/30/2021 06:30:01 午前,38.7,0.00,1.01,1009.850
509,03/30/2021 06:40:01 午前,51.2,0.00,0.50,1009.950
510,03/30/2021 06:50:01 午前,83.7,0.00,0.00,1010.050
511,03/30/2021 07:00:01 午前,116.2,0.00,0.50,1010.450
512,03/30/2021 07:10:01 午前,161.2,0.00,1.01,1010.050
513,03/30/2021 07:20:01 午前,156.2,0.00,0.50,1010.150
514,03/30/2021 07:30:01 午前,203.7,0.00,1.51,1009.850
515,03/30/2021 07:40:01 午前,203.7,0.00,0.50,1009.950
516,03/30/2021 07:50:01 午前,243.7,0.00,1.51,1009.950
517,03/30/2021 08:00:01 午前,281.2,0.00,1.51,1010.050
518,03/30/2021 08:10:01 午前,298.7,0.00,1.01,1009.950
519,03/30/2021 08:20:01 午前,281.2,0.00,2.01,1009.750
520,03/30/2021 08:30:01 午前,271.2,0.00,1.51,1009.850
521,03/30/2021 08:40:01 午前,298.7,0.50,2.52,1010.250
522,03/30/2021 08:50:01 午前,421.2,0.50,2.01,1010.050
523,03/30/2021 09:00:01 午前,476.2,0.50,3.02,1010.050
524,03/30/2021 09:10:01 午前,496.2,0.50,2.01,1010.250
525,03/30/2021 09:20:01 午前,588.7,0.50,2.52,1010.550
526,03/30/2021 09:30:01 午前,548.7,0.50,2.52,1010.550
527,03/30/2021 09:40:01 午前,653.7,0.50,2.52,1010.750
528,03/30/2021 09:50:01 午前,691.2,0.00,2.01,1010.650
529,03/30/2021 10:00:01 午前,598.7,0.50,2.01,1010.650
530,03/30/2021 10:10:01 午前,1111.2,0.50,1.51,1010.450
531,03/30/2021 10:20:01 午前,871.2,0.00,1.51,1010.350
532,03/30/2021 10:30:01 午前,1003.7,0.50,3.02,1010.150
533,03/30/2021 10:40:01 午前,1038.7,1.51,3.52,1010.250
534,03/30/2021 10:50:01 午前,1576.2,1.51,3.02,1009.950
535,03/30/2021 11:00:01 午前,1031.2,1.51,3.52,1010.050
536,03/30/2021 11:10:01 午前,1536.2,1.51,3.52,1009.950
537,03/30/2021 11:20:01 午前,986.2,1.51,3.52,1009.950
538,03/30/2021 11:30:01 午前,783.7,1.51,3.52,1009.950
539,03/30/2021 11:40:01 午前,1048.7,1.01,3.02,1009.950
540,03/30/2021 11:50:01 午前,1573.7,2.01,4.03,1009.750
541,03/30/2021 12:00:01 午後,923.7,2.52,4.53,1009.750
542,03/30/2021 12:10:01 午後,1133.7,2.01,4.03,1009.650
543,03/30/2021 12:20:01 午後,1078.7,2.01,4.03,1009.650
544,03/30/2021 12:30:01 午後,953.7,2.52,4.53,1009.750
545,03/30/2021 12:40:01 午後,1636.2,2.52,4.53,1009.750
546,03/30/2021 12:50:01 午後,1516.2,2.52,4.53,1009.550
547,03/30/2021 01:00:01 午後,1511.2,2.01,4.53,1009.550
548,03/30/2021 01:10:01 午後,1558.7,0.50,3.02,1009.450
549,03/30/2021 01:20:01 午後,1488.7,0.50,3.02,1009.550
550,03/30/2021 01:30:01 午後,1473.7,1.01,3.52,1009.250
551,03/30/2021 01:40:01 午後,1508.7,0.50,3.02,1009.250
552,03/30/2021 01:50:01 午後,1593.7,1.51,4.53,1009.050
553,03/30/2021 02:00:01 午後,1396.2,1.51,3.52,1009.050
554,03/30/2021 02:10:01 午後,668.7,1.01,5.03,1009.150
555,03/30/2021 02:20:01 午後,898.7,0.50,2.52,1009.050
556,03/30/2021 02:30:01 午後,1218.7,1.01,3.02,1008.950
557,03/30/2021 02:40:01 午後,743.7,1.51,3.02,1009.150
558,03/30/2021 02:50:01 午後,971.2,1.01,3.02,1009.050
559,03/30/2021 03:00:01 午後,1228.7,2.01,4.53,1008.650
560,03/30/2021 03:10:01 午後,608.7,2.52,4.03,1008.650
561,03/30/2021 03:20:01 午後,783.7,2.01,4.03,1008.650
562,03/30/2021 03:30:01 午後,1071.2,2.01,4.53,1008.450
563,03/30/2021 03:40:01 午後,688.7,2.52,4.03,1008.650
564,03/30/2021 03:50:01 午後,626.2,2.01,4.03,1008.650
565,03/30/2021 04:00:01 午後,371.2,1.51,3.52,1008.450
566,03/30/2021 04:10:01 午後,518.7,1.51,3.02,1008.250
567,03/30/2021 04:20:01 午後,691.2,2.01,4.03,1008.050
568,03/30/2021 04:30:01 午後,676.2,1.01,3.52,1008.050
569,03/30/2021 04:40:01 午後,603.7,2.01,4.03,1008.150
570,03/30/2021 04:50:01 午後,533.7,2.01,3.52,1008.050
571,03/30/2021 05:00:01 午後,443.7,3.02,5.03,1008.650
572,03/30/2021 05:10:01 午後,391.2,2.52,4.03,1008.750
573,03/30/2021 05:20:01 午後,323.7,2.01,3.52,1008.950
574,03/30/2021 05:30:01 午後,271.2,1.01,3.02,1009.050
575,03/30/2021 05:40:01 午後,201.2,0.50,2.01,1009.150
576,03/30/2021 05:50:01 午後,158.7,1.01,3.02,1009.350
577,03/30/2021 06:00:01 午後,113.7,1.51,3.52,1009.450
578,03/30/2021 06:10:01 午後,76.2,2.01,4.53,1009.750
579,03/30/2021 06:20:01 午後,41.2,1.01,3.02,1009.850
580,03/30/2021 06:30:01 午後,18.7,0.50,1.51,1009.950
581,03/30/2021 06:40:01 午後,3.7,0.50,2.01,1010.150
582,03/30/2021 06:50:01 午後,1.2,0.00,1.51,1010.350
583,03/30/2021 07:00:01 午後,1.2,0.00,1.01,1010.550
584,03/30/2021 07:10:01 午後,1.2,0.00,1.01,1010.650
585,03/30/2021 07:20:01 午後,1.2,0.00,2.01,1010.550
586,03/30/2021 07:30:01 午後,1.2,0.00,2.01,1010.550
587,03/30/2021 07:40:01 午後,1.2,0.00,2.01,1010.550
588,03/30/2021 07:50:01 午後,1.2,0.00,2.01,1010.850
589,03/30/2021 08:00:01 午後,1.2,0.50,5.03,1010.850
590,03/30/2021 08:10:01 午後,1.2,1.01,5.03,1010.950
591,03/30/2021 08:20:01 午後,1.2,1.01,4.53,1011.150
592,03/30/2021 08:30:01 午後,1.2,1.01,3.52,1011.050
593,03/30/2021 08:40:01 午後,1.2,1.01,2.52,1011.250
594,03/30/2021 08:50:01 午後,1.2,1.01,4.03,1011.150
595,03/30/2021 09:00:01 午後,1.2,0.50,3.52,1011.350
596,03/30/2021 09:10:01 午後,1.2,1.01,3.52,1011.350
597,03/30/2021 09:20:01 午後,1.2,1.01,4.03,1011.450
598,03/30/2021 09:30:01 午後,1.2,2.01,4.53,1011.350
599,03/30/2021 09:40:01 午後,1.2,1.51,4.53,1011.350
600,03/30/2021 09:50:01 午後,1.2,1.01,4.03,1011.450
601,03/30/2021 10:00:01 午後,1.2,0.50,3.02,1011.650
602,03/30/2021 10:10:01 午後,1.2,1.01,3.52,1011.850
603,03/30/2021 10:20:01 午後,1.2,1.01,3.52,1011.850
604,03/30/2021 10:30:01 午後,1.2,1.01,4.03,1012.050
605,03/30/2021 10:40:01 午後,1.2,2.01,5.54,1011.950
606,03/30/2021 10:50:01 午後,1.2,1.01,4.53,1011.950
607,03/30/2021 11:00:01 午後,1.2,1.01,3.52,1012.050
608,03/30/2021 11:10:01 午後,1.2,1.51,4.03,1011.950
609,03/30/2021 11:20:01 午後,1.2,2.01,5.03,1011.850
610,03/30/2021 11:30:01 午後,1.2,1.51,4.03,1011.950
611,03/30/2021 11:40:01 午後,1.2,1.51,4.53,1011.850
612,03/30/2021 11:50:01 午後,1.2,0.50,3.52,1011.850
613,03/31/2021 12:00:01 午前,1.2,1.01,3.52,1011.950
614,03/31/2021 12:10:01 午前,1.2,0.50,2.01,1012.250
615,03/31/2021 12:20:01 午前,1.2,0.00,2.01,1012.350
616,03/31/2021 12:30:01 午前,1.2,0.00,1.01,1012.450
617,03/31/2021 12:40:01 午前,1.2,0.00,1.01,1012.450
618,03/31/2021 12:50:01 午前,1.2,0.00,1.51,1012.550
619,03/31/2021 01:00:01 午前,1.2,0.50,3.02,1012.550
620,03/31/2021 01:10:01 午前,1.2,1.51,4.53,1012.350
621,03/31/2021 01:20:01 午前,1.2,1.51,4.03,1012.050
622,03/31/2021 01:30:01 午前,1.2,1.51,4.03,1011.950
623,03/31/2021 01:40:01 午前,1.2,1.51,4.53,1011.950
624,03/31/2021 01:50:01 午前,1.2,2.01,4.53,1011.850
625,03/31/2021 02:00:01 午前,1.2,1.01,4.53,1011.950
626,03/31/2021 02:10:01 午前,1.2,1.51,5.03,1012.050
627,03/31/2021 02:20:01 午前,1.2,1.51,4.03,1011.950
628,03/31/2021 02:30:01 午前,1.2,2.01,4.53,1011.950
629,03/31/2021 02:40:01 午前,1.2,1.51,4.03,1012.150
630,03/31/2021 02:50:01 午前,1.2,1.01,3.02,1012.250
631,03/31/2021 03:00:01 午前,1.2,0.50,2.52,1012.350
632,03/31/2021 03:10:01 午前,1.2,0.00,2.01,1012.250
633,03/31/2021 03:20:01 午前,1.2,0.00,2.01,1012.050
634,03/31/2021 03:30:01 午前,1.2,0.00,1.01,1012.150
635,03/31/2021 03:40:01 午前,1.2,0.00,2.52,1011.950
636,03/31/2021 03:50:01 午前,1.2,1.01,3.52,1012.050
637,03/31/2021 04:00:01 午前,1.2,1.01,5.54,1011.850
638,03/31/2021 04:10:01 午前,1.2,0.00,2.52,1011.750
639,03/31/2021 04:20:01 午前,1.2,0.00,1.01,1011.950
640,03/31/2021 04:30:01 午前,1.2,0.00,1.01,1011.850
641,03/31/2021 04:40:01 午前,1.2,0.50,3.02,1012.050
642,03/31/2021 04:50:01 午前,1.2,0.00,1.01,1012.450
643,03/31/2021 05:00:01 午前,1.2,0.00,2.01,1012.150
644,03/31/2021 05:10:01 午前,1.2,0.00,1.01,1012.450
645,03/31/2021 05:20:01 午前,1.2,0.00,1.51,1012.350
646,03/31/2021 05:30:01 午前,1.2,0.00,2.01,1012.450
647,03/31/2021 05:40:01 午前,1.2,1.01,4.03,1012.550
648,03/31/2021 05:50:01 午前,1.2,0.50,3.02,1012.850
649,03/31/2021 06:00:01 午前,1.2,0.00,1.01,1012.650
650,03/31/2021 06:10:01 午前,3.7,0.00,2.52,1012.650
651,03/31/2021 06:20:01 午前,13.7,0.50,3.52,1012.650
652,03/31/2021 06:30:01 午前,33.7,1.51,4.03,1012.850
653,03/31/2021 06:40:01 午前,61.2,1.51,4.03,1012.850
654,03/31/2021 06:50:01 午前,86.2,1.51,4.53,1012.950
655,03/31/2021 07:00:01 午前,118.7,1.01,4.03,1013.150
656,03/31/2021 07:10:01 午前,156.2,2.01,4.53,1013.450
657,03/31/2021 07:20:01 午前,198.7,2.01,5.54,1013.550
658,03/31/2021 07:30:01 午前,236.2,2.01,5.03,1013.750
659,03/31/2021 07:40:01 午前,251.2,1.01,3.52,1013.650
660,03/31/2021 07:50:01 午前,291.2,0.00,3.52,1013.550
661,03/31/2021 08:00:01 午前,328.7,0.00,1.51,1013.650
662,03/31/2021 08:10:01 午前,386.2,0.00,2.52,1013.450
663,03/31/2021 08:20:01 午前,446.2,0.00,1.51,1013.550
664,03/31/2021 08:30:01 午前,513.7,0.00,2.52,1013.450
665,03/31/2021 08:40:01 午前,553.7,1.01,4.03,1013.350
666,03/31/2021 08:50:01 午前,571.2,1.01,3.52,1013.250
667,03/31/2021 09:00:01 午前,623.7,1.01,3.02,1013.150
668,03/31/2021 09:10:01 午前,646.2,2.01,4.53,1013.150
669,03/31/2021 09:20:01 午前,643.7,1.51,5.54,1013.150
670,03/31/2021 09:30:01 午前,961.2,2.01,4.53,1012.750
671,03/31/2021 09:40:01 午前,1213.7,1.51,4.53,1012.550
672,03/31/2021 09:50:01 午前,1286.2,1.51,5.03,1012.650
673,03/31/2021 10:00:01 午前,1203.7,1.51,4.53,1013.250
674,03/31/2021 10:10:01 午前,1171.2,1.51,4.53,1013.250
675,03/31/2021 10:20:01 午前,1046.2,1.51,4.53,1013.350
676,03/31/2021 10:30:01 午前,1251.2,2.01,4.03,1013.450
677,03/31/2021 10:40:01 午前,1301.2,1.51,4.03,1013.450
678,03/31/2021 10:50:01 午前,1221.2,1.51,4.53,1013.350
679,03/31/2021 11:00:01 午前,1388.7,1.51,4.03,1013.150
680,03/31/2021 11:10:01 午前,1228.7,1.51,4.03,1012.850
681,03/31/2021 11:20:01 午前,1231.2,1.51,3.02,1012.650
682,03/31/2021 11:30:01 午前,1621.2,1.51,3.52,1012.450
683,03/31/2021 11:40:01 午前,1641.2,1.51,3.52,1012.450
684,03/31/2021 11:50:01 午前,1346.2,1.51,3.52,1012.450
685,03/31/2021 12:00:01 午後,1511.2,1.51,4.03,1012.350
686,03/31/2021 12:10:01 午後,1491.2,1.01,4.03,1012.250
687,03/31/2021 12:20:01 午後,1661.2,1.01,3.02,1012.250
688,03/31/2021 12:30:01 午後,1483.7,0.50,3.02,1012.050
689,03/31/2021 12:40:01 午後,1151.2,1.51,3.52,1012.050
690,03/31/2021 12:50:01 午後,1716.2,1.01,3.02,1012.150
691,03/31/2021 01:00:01 午後,1188.7,2.52,6.04,1012.250
692,03/31/2021 01:10:01 午後,1356.2,1.51,4.03,1012.350
693,03/31/2021 01:20:01 午後,1551.2,0.50,3.02,1012.250
694,03/31/2021 01:30:01 午後,1393.7,1.51,4.53,1012.150
695,03/31/2021 01:40:01 午後,1236.2,2.01,5.54,1011.950
696,03/31/2021 01:50:01 午後,1401.2,1.01,4.03,1011.750
697,03/31/2021 02:00:01 午後,1341.2,1.51,4.03,1011.550
698,03/31/2021 02:10:01 午後,1376.2,2.52,4.53,1011.550
699,03/31/2021 02:20:01 午後,856.2,1.51,3.52,1011.350
700,03/31/2021 02:30:01 午後,846.2,0.00,1.01,1011.150
701,03/31/2021 02:40:01 午後,803.7,1.51,4.53,1011.150
702,03/31/2021 02:50:01 午後,888.7,3.52,5.54,1011.250
703,03/31/2021 03:00:01 午後,878.7,3.52,5.03,1011.450
704,03/31/2021 03:10:01 午後,893.7,3.02,5.54,1011.750
705,03/31/2021 03:20:01 午後,863.7,2.52,5.54,1011.650
706,03/31/2021 03:30:01 午後,688.7,2.52,4.53,1011.650
707,03/31/2021 03:40:01 午後,611.2,2.01,3.52,1011.550
708,03/31/2021 03:50:01 午後,523.7,1.51,2.52,1011.650
709,03/31/2021 04:00:01 午後,461.2,1.51,3.02,1011.350
710,03/31/2021 04:10:01 午後,438.7,1.01,2.52,1011.250
711,03/31/2021 04:20:01 午後,376.2,0.50,2.01,1011.350
712,03/31/2021 04:30:01 午後,298.7,0.00,1.51,1011.150
713,03/31/2021 04:40:01 午後,261.2,0.00,1.01,1011.350
714,03/31/2021 04:50:01 午後,238.7,0.00,0.50,1011.350
715,03/31/2021 05:00:01 午後,203.7,0.00,0.50,1011.350
716,03/31/2021 05:10:01 午後,183.7,0.00,0.00,1011.450
717,03/31/2021 05:20:01 午後,151.2,0.00,0.50,1011.450
718,03/31/2021 05:30:01 午後,116.2,0.00,0.50,1011.450
719,03/31/2021 05:40:01 午後,93.7,0.00,0.50,1011.450
720,03/31/2021 05:50:01 午後,71.2,0.00,1.01,1011.650
721,03/31/2021 06:00:01 午後,51.2,0.00,1.51,1011.750
722,03/31/2021 06:10:01 午後,43.7,0.00,1.51,1011.750
723,03/31/2021 06:20:01 午後,23.7,0.00,1.01,1011.850
724,03/31/2021 06:30:01 午後,8.7,0.00,0.50,1011.950
725,03/31/2021 06:40:01 午後,1.2,0.00,1.01,1011.950
726,03/31/2021 06:50:01 午後,1.2,0.00,1.01,1012.250
727,03/31/2021 07:00:01 午後,1.2,0.00,1.01,1012.150
728,03/31/2021 07:10:01 午後,1.2,0.00,1.01,1012.250
729,03/31/2021 07:20:01 午後,1.2,0.00,1.51,1012.450
730,03/31/2021 07:30:01 午後,1.2,0.00,1.51,1012.550
731,03/31/2021 07:40:01 午後,1.2,0.00,1.01,1012.650
732,03/31/2021 07:50:01 午後,1.2,0.00,0.50,1012.550
733,03/31/2021 08:00:01 午後,1.2,0.00,1.01,1012.750
734,03/31/2021 08:10:01 午後,1.2,0.00,1.01,1012.850
735,03/31/2021 08:20:01 午後,1.2,0.00,1.01,1013.050
736,03/31/2021 08:30:01 午後,1.2,0.00,1.01,1013.050
737,03/31/2021 08:40:01 午後,1.2,0.00,1.01,1013.150
738,03/31/2021 08:50:01 午後,1.2,0.50,4.03,1013.150
739,03/31/2021 09:00:01 午後,1.2,1.01,3.52,1013.250
740,03/31/2021 09:10:01 午後,1.2,1.51,4.03,1013.250
741,03/31/2021 09:20:01 午後,1.2,2.01,4.53,1013.450
742,03/31/2021 09:30:01 午後,1.2,2.01,5.54,1013.650
743,03/31/2021 09:40:01 午後,1.2,1.01,4.03,1013.450
744,03/31/2021 09:50:01 午後,1.2,1.01,4.03,1013.450
745,03/31/2021 10:00:01 午後,1.2,1.51,4.53,1013.750
746,03/31/2021 10:10:01 午後,1.2,1.01,4.03,1013.750
747,03/31/2021 10:20:01 午後,1.2,1.01,4.03,1013.550
748,03/31/2021 10:30:01 午後,1.2,1.51,4.53,1013.750
749,03/31/2021 10:40:01 午後,1.2,1.01,3.52,1013.550
750,03/31/2021 10:50:01 午後,1.2,0.00,1.51,1013.750
751,03/31/2021 11:00:01 午後,1.2,1.01,3.52,1013.950
752,03/31/2021 11:10:01 午後,1.2,1.01,3.52,1013.650
753,03/31/2021 11:20:01 午後,1.2,1.01,3.52,1013.450
754,03/31/2021 11:30:01 午後,1.2,1.51,4.53,1013.450
755,03/31/2021 11:40:01 午後,1.2,0.50,5.03,1013.450
756,03/31/2021 11:50:01 午後,1.2,0.50,2.52,1012.950
757,04/01/2021 12:00:01 午前,1.2,1.51,5.54,1013.350
758,04/01/2021 12:10:01 午前,1.2,2.01,5.54,1013.350
759,04/01/2021 12:20:01 午前,1.2,1.01,4.03,1013.450
760,04/01/2021 12:30:01 午前,1.2,0.50,2.52,1013.650
761,04/01/2021 12:40:01 午前,1.2,0.50,2.52,1013.550
762,04/01/2021 12:50:01 午前,1.2,1.01,4.03,1013.350
763,04/01/2021 01:00:01 午前,1.2,1.01,5.03,1013.550
764,04/01/2021 01:10:01 午前,1.2,1.01,3.52,1013.550
765,04/01/2021 01:20:01 午前,1.2,1.01,3.02,1013.750
766,04/01/2021 01:30:01 午前,1.2,1.01,3.02,1013.550
767,04/01/2021 01:40:01 午前,1.2,1.51,3.52,1013.150
768,04/01/2021 01:50:01 午前,1.2,1.01,4.03,1013.450
769,04/01/2021 02:00:01 午前,1.2,1.01,4.03,1013.450
770,04/01/2021 02:10:01 午前,1.2,0.00,2.01,1013.450
771,04/01/2021 02:20:01 午前,1.2,2.01,4.03,1013.250
772,04/01/2021 02:30:01 午前,1.2,2.01,4.53,1013.450
773,04/01/2021 02:40:01 午前,1.2,0.50,3.02,1013.350
774,04/01/2021 02:50:01 午前,1.2,1.51,3.52,1013.350
775,04/01/2021 03:00:01 午前,1.2,0.50,3.52,1013.350
776,04/01/2021 03:10:01 午前,1.2,0.00,3.02,1013.650
777,04/01/2021 03:20:01 午前,1.2,0.00,1.01,1013.650
778,04/01/2021 03:30:01 午前,1.2,0.00,1.51,1013.450
779,04/01/2021 03:40:01 午前,1.2,0.00,1.01,1013.450
780,04/01/2021 03:50:01 午前,1.2,0.00,1.01,1013.250
781,04/01/2021 04:00:01 午前,1.2,0.00,1.01,1013.550
782,04/01/2021 04:10:01 午前,1.2,0.00,2.01,1013.350
783,04/01/2021 04:20:01 午前,1.2,0.50,2.52,1013.550
784,04/01/2021 04:30:01 午前,1.2,1.51,3.52,1013.550
785,04/01/2021 04:40:01 午前,1.2,1.51,4.03,1013.450
786,04/01/2021 04:50:01 午前,1.2,1.51,3.52,1013.450
787,04/01/2021 05:00:01 午前,1.2,1.01,3.02,1013.750
788,04/01/2021 05:10:01 午前,1.2,0.50,3.52,1013.950
789,04/01/2021 05:20:01 午前,1.2,0.00,1.01,1013.950
