"プロット タイトル: Microstation_00_ecser_surface_201110"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
4812,12/14/2020 02:20:01 午前,1.2,2.52,6.54,1019.150
4813,12/14/2020 02:30:01 午前,1.2,3.52,8.05,1019.350
4814,12/14/2020 02:40:01 午前,1.2,2.52,6.04,1019.250
4815,12/14/2020 02:50:01 午前,1.2,2.52,5.03,1019.350
4816,12/14/2020 03:00:01 午前,1.2,3.02,6.04,1019.550
4817,12/14/2020 03:10:01 午前,1.2,2.52,7.55,1019.750
4818,12/14/2020 03:20:01 午前,1.2,2.52,6.54,1019.750
4819,12/14/2020 03:30:01 午前,1.2,4.03,9.56,1020.150
4820,12/14/2020 03:40:01 午前,1.2,3.02,7.05,1019.950
4821,12/14/2020 03:50:01 午前,1.2,3.02,8.56,1019.850
4822,12/14/2020 04:00:01 午前,1.2,3.02,7.55,1019.650
4823,12/14/2020 04:10:01 午前,1.2,2.01,6.54,1019.950
4824,12/14/2020 04:20:01 午前,1.2,2.01,5.03,1019.950
4825,12/14/2020 04:30:01 午前,1.2,2.52,7.55,1019.950
4826,12/14/2020 04:40:01 午前,1.2,3.02,7.55,1020.050
4827,12/14/2020 04:50:01 午前,1.2,2.52,5.54,1020.450
4828,12/14/2020 05:00:01 午前,1.2,2.01,5.54,1020.550
4829,12/14/2020 05:10:01 午前,1.2,2.52,6.04,1020.150
4830,12/14/2020 05:20:01 午前,1.2,3.02,7.05,1020.650
4831,12/14/2020 05:30:01 午前,1.2,3.02,7.05,1020.650
4832,12/14/2020 05:40:01 午前,1.2,2.01,5.03,1021.150
4833,12/14/2020 05:50:01 午前,1.2,2.01,4.53,1021.350
4834,12/14/2020 06:00:01 午前,1.2,2.01,5.03,1021.350
4835,12/14/2020 06:10:01 午前,1.2,2.01,5.54,1021.350
4836,12/14/2020 06:20:01 午前,1.2,1.51,4.03,1021.450
4837,12/14/2020 06:30:01 午前,1.2,1.01,3.52,1021.550
4838,12/14/2020 06:40:01 午前,1.2,1.51,5.03,1021.550
4839,12/14/2020 06:50:01 午前,1.2,1.51,4.53,1021.450
4840,12/14/2020 07:00:01 午前,1.2,2.52,6.54,1021.350
4841,12/14/2020 07:10:01 午前,1.2,1.51,4.53,1021.450
4842,12/14/2020 07:20:01 午前,6.2,1.51,5.54,1021.650
4843,12/14/2020 07:30:01 午前,11.2,2.01,6.04,1021.850
4844,12/14/2020 07:40:01 午前,23.7,2.01,5.54,1022.050
4845,12/14/2020 07:50:01 午前,31.2,2.01,5.54,1021.950
4846,12/14/2020 08:00:01 午前,36.2,1.51,5.03,1022.150
4847,12/14/2020 08:10:01 午前,63.7,2.52,7.05,1022.350
4848,12/14/2020 08:20:01 午前,106.2,2.01,5.54,1022.450
4849,12/14/2020 08:30:01 午前,71.2,1.51,5.03,1022.450
4850,12/14/2020 08:40:01 午前,148.7,2.01,5.03,1022.750
4851,12/14/2020 08:50:01 午前,128.7,1.51,5.54,1022.950
4852,12/14/2020 09:00:01 午前,151.2,1.01,5.03,1023.150
4853,12/14/2020 09:10:01 午前,113.7,1.51,6.54,1023.250
4854,12/14/2020 09:20:01 午前,103.7,1.51,4.53,1023.350
4855,12/14/2020 09:30:01 午前,201.2,1.01,4.53,1023.350
4856,12/14/2020 09:40:01 午前,368.7,1.01,4.03,1023.350
4857,12/14/2020 09:50:01 午前,433.7,1.01,3.52,1023.250
4858,12/14/2020 10:00:01 午前,593.7,1.51,4.53,1023.150
4859,12/14/2020 10:10:01 午前,398.7,1.51,4.53,1023.450
4860,12/14/2020 10:20:01 午前,531.2,3.02,6.54,1023.450
4861,12/14/2020 10:30:01 午前,703.7,3.02,7.05,1023.350
4862,12/14/2020 10:40:01 午前,731.2,3.02,7.55,1023.350
4863,12/14/2020 10:50:01 午前,1128.7,2.52,6.54,1023.150
4864,12/14/2020 11:00:01 午前,1146.2,2.52,7.55,1022.950
4865,12/14/2020 11:10:01 午前,516.2,3.02,7.55,1023.050
4866,12/14/2020 11:20:01 午前,381.2,3.02,7.05,1022.650
4867,12/14/2020 11:30:01 午前,308.7,1.51,6.54,1022.550
4868,12/14/2020 11:40:01 午前,268.7,2.52,6.54,1022.450
4869,12/14/2020 11:50:01 午前,231.2,2.01,6.04,1022.550
4870,12/14/2020 12:00:01 午後,188.7,2.52,6.04,1022.350
4871,12/14/2020 12:10:01 午後,183.7,2.01,5.54,1022.550
4872,12/14/2020 12:20:01 午後,221.2,2.01,6.54,1022.650
4873,12/14/2020 12:30:01 午後,178.7,2.52,6.04,1022.450
4874,12/14/2020 12:40:01 午後,241.2,2.01,4.53,1022.250
4875,12/14/2020 12:50:01 午後,346.2,2.01,4.53,1021.950
4876,12/14/2020 01:00:01 午後,271.2,2.52,5.54,1021.950
4877,12/14/2020 01:10:01 午後,238.7,2.01,7.05,1022.150
4878,12/14/2020 01:20:01 午後,286.2,1.51,4.53,1022.050
4879,12/14/2020 01:30:01 午後,273.7,2.01,7.05,1021.950
4880,12/14/2020 01:40:01 午後,916.2,3.02,7.55,1021.750
4881,12/14/2020 01:50:01 午後,591.2,2.52,6.04,1021.650
4882,12/14/2020 02:00:01 午後,891.2,2.01,6.54,1021.550
4883,12/14/2020 02:10:01 午後,406.2,2.01,6.54,1021.950
4884,12/14/2020 02:20:01 午後,443.7,2.52,6.04,1021.750
4885,12/14/2020 02:30:01 午後,368.7,2.52,8.05,1021.850
4886,12/14/2020 02:40:01 午後,266.2,2.52,6.54,1021.950
4887,12/14/2020 02:50:01 午後,276.2,2.01,6.54,1022.350
4888,12/14/2020 03:00:01 午後,338.7,3.02,6.54,1022.350
4889,12/14/2020 03:10:01 午後,193.7,2.52,6.04,1022.450
4890,12/14/2020 03:20:01 午後,273.7,3.02,6.04,1022.350
4891,12/14/2020 03:30:01 午後,213.7,2.01,5.03,1022.550
4892,12/14/2020 03:40:01 午後,243.7,2.01,6.04,1022.550
4893,12/14/2020 03:50:01 午後,206.2,2.01,6.04,1022.550
4894,12/14/2020 04:00:01 午後,153.7,2.01,7.05,1022.750
4895,12/14/2020 04:10:01 午後,136.2,1.51,5.03,1022.950
4896,12/14/2020 04:20:01 午後,138.7,1.51,5.03,1022.750
4897,12/14/2020 04:30:01 午後,103.7,1.51,4.53,1022.950
4898,12/14/2020 04:40:01 午後,76.2,1.51,4.53,1023.250
4899,12/14/2020 04:50:01 午後,53.7,1.51,5.54,1023.250
4900,12/14/2020 05:00:01 午後,41.2,1.01,4.53,1023.150
4901,12/14/2020 05:10:01 午後,18.7,1.51,5.03,1023.750
4902,12/14/2020 05:20:01 午後,3.7,2.01,5.54,1023.850
4903,12/14/2020 05:30:01 午後,1.2,1.01,3.52,1023.950
4904,12/14/2020 05:40:01 午後,1.2,1.51,4.03,1023.950
4905,12/14/2020 05:50:01 午後,1.2,1.51,3.52,1024.150
4906,12/14/2020 06:00:01 午後,1.2,1.01,4.03,1024.150
4907,12/14/2020 06:10:01 午後,1.2,0.50,3.02,1024.050
4908,12/14/2020 06:20:01 午後,1.2,0.50,3.02,1024.150
4909,12/14/2020 06:30:01 午後,1.2,0.50,2.52,1024.350
4910,12/14/2020 06:40:01 午後,1.2,1.51,4.03,1024.250
4911,12/14/2020 06:50:01 午後,1.2,1.51,4.53,1024.350
4912,12/14/2020 07:00:01 午後,1.2,1.51,4.53,1024.450
4913,12/14/2020 07:10:01 午後,1.2,1.51,4.53,1024.550
4914,12/14/2020 07:20:01 午後,1.2,1.01,2.52,1024.750
4915,12/14/2020 07:30:01 午後,1.2,1.51,4.53,1024.950
4916,12/14/2020 07:40:01 午後,1.2,2.01,4.03,1024.950
4917,12/14/2020 07:50:01 午後,1.2,1.51,4.53,1025.050
4918,12/14/2020 08:00:01 午後,1.2,1.01,4.53,1024.950
4919,12/14/2020 08:10:01 午後,1.2,1.51,5.03,1025.150
4920,12/14/2020 08:20:01 午後,1.2,1.51,3.52,1025.350
4921,12/14/2020 08:30:01 午後,1.2,1.01,3.52,1025.450
4922,12/14/2020 08:40:01 午後,1.2,1.51,4.03,1025.350
4923,12/14/2020 08:50:01 午後,1.2,1.01,3.02,1025.250
4924,12/14/2020 09:00:01 午後,1.2,1.01,3.02,1025.350
4925,12/14/2020 09:10:01 午後,1.2,1.51,5.03,1025.350
4926,12/14/2020 09:20:01 午後,1.2,1.51,4.53,1025.650
4927,12/14/2020 09:30:01 午後,1.2,1.51,4.03,1025.750
4928,12/14/2020 09:40:01 午後,1.2,1.51,4.03,1025.650
4929,12/14/2020 09:50:01 午後,1.2,1.01,4.03,1025.550
4930,12/14/2020 10:00:01 午後,1.2,1.01,4.03,1025.550
4931,12/14/2020 10:10:01 午後,1.2,1.01,5.54,1025.850
4932,12/14/2020 10:20:01 午後,1.2,1.01,4.03,1025.850
4933,12/14/2020 10:30:01 午後,1.2,1.01,5.03,1025.750
4934,12/14/2020 10:40:01 午後,1.2,1.51,5.03,1025.650
4935,12/14/2020 10:50:01 午後,1.2,1.51,5.54,1025.750
4936,12/14/2020 11:00:01 午後,1.2,1.51,5.03,1025.650
4937,12/14/2020 11:10:01 午後,1.2,1.51,5.03,1025.750
4938,12/14/2020 11:20:01 午後,1.2,2.01,6.04,1025.850
4939,12/14/2020 11:30:01 午後,1.2,1.51,5.03,1025.650
4940,12/14/2020 11:40:01 午後,1.2,1.01,5.03,1025.750
4941,12/14/2020 11:50:01 午後,1.2,1.01,4.53,1025.750
4942,12/15/2020 12:00:01 午前,1.2,1.01,4.03,1025.750
4943,12/15/2020 12:10:01 午前,1.2,1.01,4.03,1025.650
4944,12/15/2020 12:20:01 午前,1.2,0.50,3.02,1025.650
4945,12/15/2020 12:30:01 午前,1.2,1.51,5.54,1025.650
4946,12/15/2020 12:40:01 午前,1.2,1.51,5.03,1025.450
4947,12/15/2020 12:50:01 午前,1.2,1.51,5.54,1025.350
4948,12/15/2020 01:00:01 午前,1.2,1.51,5.03,1025.250
4949,12/15/2020 01:10:01 午前,1.2,1.01,4.53,1025.250
4950,12/15/2020 01:20:01 午前,1.2,1.51,4.53,1025.450
4951,12/15/2020 01:30:01 午前,1.2,1.51,6.04,1025.450
4952,12/15/2020 01:40:01 午前,1.2,1.51,6.54,1025.250
4953,12/15/2020 01:50:01 午前,1.2,2.52,7.05,1025.350
4954,12/15/2020 02:00:01 午前,1.2,2.01,6.54,1025.650
4955,12/15/2020 02:10:01 午前,1.2,2.01,6.04,1025.250
4956,12/15/2020 02:20:01 午前,1.2,2.01,6.54,1025.550
4957,12/15/2020 02:30:01 午前,1.2,1.51,5.03,1025.550
4958,12/15/2020 02:40:01 午前,1.2,1.51,5.03,1025.650
4959,12/15/2020 02:50:01 午前,1.2,1.51,6.54,1025.950
4960,12/15/2020 03:00:01 午前,1.2,2.01,5.54,1025.950
4961,12/15/2020 03:10:01 午前,1.2,1.51,6.04,1026.250
4962,12/15/2020 03:20:01 午前,1.2,2.01,5.54,1026.350
4963,12/15/2020 03:30:01 午前,1.2,1.51,5.03,1026.350
4964,12/15/2020 03:40:01 午前,1.2,1.51,4.03,1026.350
4965,12/15/2020 03:50:01 午前,1.2,1.51,5.54,1026.350
4966,12/15/2020 04:00:01 午前,1.2,1.51,5.54,1026.350
4967,12/15/2020 04:10:01 午前,1.2,1.51,4.53,1026.450
4968,12/15/2020 04:20:01 午前,1.2,1.51,5.03,1026.350
4969,12/15/2020 04:30:01 午前,1.2,2.01,5.54,1026.450
4970,12/15/2020 04:40:01 午前,1.2,1.51,5.03,1026.350
4971,12/15/2020 04:50:01 午前,1.2,2.01,6.04,1026.450
4972,12/15/2020 05:00:01 午前,1.2,2.01,5.54,1026.450
4973,12/15/2020 05:10:01 午前,1.2,2.01,6.54,1026.450
4974,12/15/2020 05:20:01 午前,1.2,2.52,6.54,1026.750
4975,12/15/2020 05:30:01 午前,1.2,2.52,6.54,1026.850
4976,12/15/2020 05:40:01 午前,1.2,2.01,6.04,1026.850
4977,12/15/2020 05:50:01 午前,1.2,2.52,6.04,1026.850
4978,12/15/2020 06:00:01 午前,1.2,2.52,6.54,1026.950
4979,12/15/2020 06:10:01 午前,1.2,2.52,8.05,1027.150
4980,12/15/2020 06:20:01 午前,1.2,2.01,5.03,1027.150
4981,12/15/2020 06:30:01 午前,1.2,1.51,4.53,1027.250
4982,12/15/2020 06:40:01 午前,1.2,1.51,6.54,1027.350
4983,12/15/2020 06:50:01 午前,1.2,1.51,6.04,1027.350
4984,12/15/2020 07:00:01 午前,1.2,1.51,5.54,1027.450
4985,12/15/2020 07:10:01 午前,1.2,1.01,4.03,1027.450
4986,12/15/2020 07:20:01 午前,3.7,1.51,5.03,1027.550
4987,12/15/2020 07:30:01 午前,16.2,1.01,3.52,1027.450
4988,12/15/2020 07:40:01 午前,36.2,1.01,4.03,1027.550
4989,12/15/2020 07:50:01 午前,58.7,1.01,4.03,1027.750
4990,12/15/2020 08:00:01 午前,83.7,1.51,4.53,1027.950
4991,12/15/2020 08:10:01 午前,101.2,1.51,5.03,1028.050
4992,12/15/2020 08:20:01 午前,123.7,2.01,5.54,1028.150
4993,12/15/2020 08:30:01 午前,143.7,1.51,5.54,1028.150
4994,12/15/2020 08:40:01 午前,178.7,1.51,4.53,1028.250
4995,12/15/2020 08:50:01 午前,168.7,2.52,7.55,1028.250
4996,12/15/2020 09:00:01 午前,258.7,2.01,6.04,1028.450
4997,12/15/2020 09:10:01 午前,211.2,1.51,4.53,1028.250
4998,12/15/2020 09:20:01 午前,773.7,1.51,4.53,1028.150
4999,12/15/2020 09:30:01 午前,348.7,2.01,5.03,1028.450
5000,12/15/2020 09:40:01 午前,711.2,2.01,7.55,1028.250
5001,12/15/2020 09:50:01 午前,291.2,2.52,6.04,1028.550
5002,12/15/2020 10:00:01 午前,321.2,2.01,5.54,1028.550
5003,12/15/2020 10:10:01 午前,376.2,1.51,5.54,1028.450
5004,12/15/2020 10:20:01 午前,971.2,2.01,5.03,1028.350
5005,12/15/2020 10:30:01 午前,796.2,2.52,7.05,1028.450
5006,12/15/2020 10:40:01 午前,513.7,2.01,6.54,1028.350
5007,12/15/2020 10:50:01 午前,1088.7,1.51,6.04,1028.150
5008,12/15/2020 11:00:01 午前,1161.2,1.51,5.54,1028.250
5009,12/15/2020 11:10:01 午前,638.7,2.52,7.05,1028.150
5010,12/15/2020 11:20:01 午前,551.2,3.02,6.54,1028.150
5011,12/15/2020 11:30:01 午前,323.7,2.52,6.54,1028.150
5012,12/15/2020 11:40:01 午前,908.7,2.01,5.54,1027.950
5013,12/15/2020 11:50:01 午前,723.7,2.52,6.54,1027.950
5014,12/15/2020 12:00:01 午後,731.2,1.51,4.53,1027.650
5015,12/15/2020 12:10:01 午後,473.7,1.51,6.54,1027.350
5016,12/15/2020 12:20:01 午後,606.2,2.52,6.04,1027.350
5017,12/15/2020 12:30:01 午後,626.2,2.01,6.04,1027.050
5018,12/15/2020 12:40:01 午後,371.2,1.51,5.54,1026.950
5019,12/15/2020 12:50:01 午後,526.2,2.52,5.54,1026.950
5020,12/15/2020 01:00:01 午後,396.2,3.02,6.04,1026.750
5021,12/15/2020 01:10:01 午後,323.7,1.01,4.53,1026.950
5022,12/15/2020 01:20:01 午後,178.7,2.01,5.03,1026.950
5023,12/15/2020 01:30:01 午後,296.2,1.51,5.54,1026.950
5024,12/15/2020 01:40:01 午後,258.7,1.01,3.52,1026.650
5025,12/15/2020 01:50:01 午後,161.2,1.01,6.04,1026.850
5026,12/15/2020 02:00:01 午後,196.2,0.50,4.03,1026.850
5027,12/15/2020 02:10:01 午後,301.2,1.01,4.03,1026.750
5028,12/15/2020 02:20:01 午後,373.7,1.01,4.53,1026.550
5029,12/15/2020 02:30:01 午後,173.7,1.51,4.53,1026.950
5030,12/15/2020 02:40:01 午後,286.2,1.01,4.53,1026.850
5031,12/15/2020 02:50:01 午後,296.2,1.51,5.03,1026.950
5032,12/15/2020 03:00:01 午後,243.7,1.51,5.03,1026.850
5033,12/15/2020 03:10:01 午後,296.2,2.01,5.54,1026.950
5034,12/15/2020 03:20:01 午後,193.7,2.01,5.03,1027.250
5035,12/15/2020 03:30:01 午後,153.7,2.52,6.54,1027.050
5036,12/15/2020 03:40:01 午後,176.2,1.51,6.04,1026.950
5037,12/15/2020 03:50:01 午後,148.7,1.51,5.03,1026.850
5038,12/15/2020 04:00:01 午後,166.2,1.51,5.03,1026.950
5039,12/15/2020 04:10:01 午後,113.7,2.01,5.54,1026.850
5040,12/15/2020 04:20:01 午後,106.2,1.51,4.53,1026.750
5041,12/15/2020 04:30:01 午後,68.7,1.51,5.03,1027.050
5042,12/15/2020 04:40:01 午後,48.7,1.51,5.54,1026.850
5043,12/15/2020 04:50:01 午後,41.2,1.01,5.03,1026.950
5044,12/15/2020 05:00:01 午後,23.7,2.01,5.54,1027.050
5045,12/15/2020 05:10:01 午後,13.7,1.51,4.53,1027.150
5046,12/15/2020 05:20:01 午後,3.7,1.01,5.03,1027.150
5047,12/15/2020 05:30:01 午後,1.2,0.50,3.02,1027.250
5048,12/15/2020 05:40:01 午後,1.2,1.01,4.53,1027.450
5049,12/15/2020 05:50:01 午後,1.2,1.01,4.03,1027.750
5050,12/15/2020 06:00:01 午後,1.2,1.01,3.52,1027.850
5051,12/15/2020 06:10:01 午後,1.2,1.01,4.03,1027.950
5052,12/15/2020 06:20:01 午後,1.2,0.50,2.52,1027.850
5053,12/15/2020 06:30:01 午後,1.2,1.51,4.03,1027.850
5054,12/15/2020 06:40:01 午後,1.2,2.01,3.52,1027.950
5055,12/15/2020 06:50:01 午後,1.2,1.01,5.03,1027.950
5056,12/15/2020 07:00:01 午後,1.2,1.51,4.03,1027.850
5057,12/15/2020 07:10:01 午後,1.2,1.51,3.52,1027.950
5058,12/15/2020 07:20:01 午後,1.2,1.01,4.03,1028.050
5059,12/15/2020 07:30:01 午後,1.2,0.50,3.02,1028.150
5060,12/15/2020 07:40:01 午後,1.2,0.50,2.01,1028.050
5061,12/15/2020 07:50:01 午後,1.2,0.00,2.01,1027.950
5062,12/15/2020 08:00:01 午後,1.2,0.50,2.52,1027.850
5063,12/15/2020 08:10:01 午後,1.2,0.50,3.52,1027.950
5064,12/15/2020 08:20:01 午後,1.2,1.01,4.03,1027.750
5065,12/15/2020 08:30:01 午後,1.2,1.01,3.52,1027.850
5066,12/15/2020 08:40:01 午後,1.2,0.50,3.02,1027.750
5067,12/15/2020 08:50:01 午後,1.2,1.01,3.52,1027.750
5068,12/15/2020 09:00:01 午後,1.2,0.50,3.52,1027.750
5069,12/15/2020 09:10:01 午後,1.2,1.51,5.03,1027.550
5070,12/15/2020 09:20:01 午後,1.2,1.51,4.03,1027.450
5071,12/15/2020 09:30:01 午後,1.2,1.01,3.52,1027.450
5072,12/15/2020 09:40:01 午後,1.2,1.01,4.03,1027.350
5073,12/15/2020 09:50:01 午後,1.2,1.01,3.02,1027.450
5074,12/15/2020 10:00:01 午後,1.2,0.50,3.02,1027.450
5075,12/15/2020 10:10:01 午後,1.2,1.01,3.52,1027.450
5076,12/15/2020 10:20:01 午後,1.2,1.01,3.02,1027.550
5077,12/15/2020 10:30:01 午後,1.2,0.50,2.52,1027.450
5078,12/15/2020 10:40:01 午後,1.2,0.00,2.52,1027.350
5079,12/15/2020 10:50:01 午後,1.2,0.50,3.02,1027.250
5080,12/15/2020 11:00:01 午後,1.2,0.50,3.52,1027.450
5081,12/15/2020 11:10:01 午後,1.2,0.50,4.03,1027.550
5082,12/15/2020 11:20:01 午後,1.2,0.50,3.02,1027.550
5083,12/15/2020 11:30:01 午後,1.2,0.50,3.02,1027.550
5084,12/15/2020 11:40:01 午後,1.2,0.50,3.02,1027.450
5085,12/15/2020 11:50:01 午後,1.2,0.50,3.02,1027.550
5086,12/16/2020 12:00:01 午前,1.2,0.50,2.52,1027.450
5087,12/16/2020 12:10:01 午前,1.2,0.50,3.02,1027.450
5088,12/16/2020 12:20:01 午前,1.2,0.00,2.01,1027.350
5089,12/16/2020 12:30:01 午前,1.2,0.00,2.01,1027.250
5090,12/16/2020 12:40:01 午前,1.2,0.50,3.02,1027.250
5091,12/16/2020 12:50:01 午前,1.2,0.00,2.52,1027.150
5092,12/16/2020 01:00:01 午前,1.2,0.50,2.01,1026.950
5093,12/16/2020 01:10:01 午前,1.2,0.50,3.02,1026.950
5094,12/16/2020 01:20:01 午前,1.2,0.50,2.52,1026.950
5095,12/16/2020 01:30:01 午前,1.2,0.50,2.52,1026.950
5096,12/16/2020 01:40:01 午前,1.2,0.00,2.52,1027.150
5097,12/16/2020 01:50:01 午前,1.2,0.50,3.02,1027.150
5098,12/16/2020 02:00:01 午前,1.2,0.50,2.52,1027.250
5099,12/16/2020 02:10:01 午前,1.2,0.50,3.52,1027.450
5100,12/16/2020 02:20:01 午前,1.2,0.50,2.52,1027.550
5101,12/16/2020 02:30:01 午前,1.2,1.01,3.52,1027.450
5102,12/16/2020 02:40:01 午前,1.2,0.50,3.02,1027.450
5103,12/16/2020 02:50:01 午前,1.2,0.50,3.02,1027.450
5104,12/16/2020 03:00:01 午前,1.2,0.50,3.02,1027.450
5105,12/16/2020 03:10:01 午前,1.2,0.50,3.02,1027.450
5106,12/16/2020 03:20:01 午前,1.2,1.01,3.52,1027.550
5107,12/16/2020 03:30:01 午前,1.2,1.01,3.52,1027.350
5108,12/16/2020 03:40:01 午前,1.2,1.01,3.02,1027.350
5109,12/16/2020 03:50:01 午前,1.2,0.50,3.52,1027.450
5110,12/16/2020 04:00:01 午前,1.2,1.51,4.03,1027.450
5111,12/16/2020 04:10:01 午前,1.2,1.01,4.03,1027.250
5112,12/16/2020 04:20:01 午前,1.2,1.51,4.53,1027.350
5113,12/16/2020 04:30:01 午前,1.2,1.51,4.53,1027.350
5114,12/16/2020 04:40:01 午前,1.2,1.51,5.03,1027.250
5115,12/16/2020 04:50:01 午前,1.2,1.51,4.53,1027.250
5116,12/16/2020 05:00:01 午前,1.2,1.01,4.53,1027.350
5117,12/16/2020 05:10:01 午前,1.2,2.01,4.53,1027.050
5118,12/16/2020 05:20:01 午前,1.2,2.52,7.05,1027.150
5119,12/16/2020 05:30:01 午前,1.2,0.50,3.02,1027.050
5120,12/16/2020 05:40:01 午前,1.2,1.51,4.03,1027.050
5121,12/16/2020 05:50:01 午前,1.2,1.51,3.52,1027.150
5122,12/16/2020 06:00:01 午前,1.2,1.51,3.52,1027.250
5123,12/16/2020 06:10:01 午前,1.2,1.01,4.03,1027.250
5124,12/16/2020 06:20:01 午前,1.2,1.51,4.03,1027.350
5125,12/16/2020 06:30:01 午前,1.2,1.01,4.53,1027.350
5126,12/16/2020 06:40:01 午前,1.2,1.01,3.02,1027.250
5127,12/16/2020 06:50:01 午前,1.2,1.01,4.03,1027.350
5128,12/16/2020 07:00:01 午前,1.2,1.01,3.52,1027.350
5129,12/16/2020 07:10:01 午前,1.2,2.01,6.04,1027.550
5130,12/16/2020 07:20:01 午前,6.2,1.01,4.03,1027.550
5131,12/16/2020 07:30:01 午前,16.2,1.51,3.52,1027.450
5132,12/16/2020 07:40:01 午前,18.7,0.50,3.52,1027.650
5133,12/16/2020 07:50:01 午前,11.2,1.51,5.54,1027.650
5134,12/16/2020 08:00:01 午前,48.7,1.01,4.03,1027.550
5135,12/16/2020 08:10:01 午前,91.2,1.01,4.03,1027.650
5136,12/16/2020 08:20:01 午前,126.2,0.50,2.52,1027.550
5137,12/16/2020 08:30:01 午前,138.7,0.50,2.01,1027.650
5138,12/16/2020 08:40:01 午前,193.7,2.01,4.53,1027.550
5139,12/16/2020 08:50:01 午前,421.2,1.51,5.03,1027.750
5140,12/16/2020 09:00:01 午前,498.7,2.01,5.03,1027.650
5141,12/16/2020 09:10:01 午前,378.7,2.52,6.54,1027.650
5142,12/16/2020 09:20:01 午前,618.7,2.01,6.54,1027.850
5143,12/16/2020 09:30:01 午前,693.7,2.52,7.05,1027.750
5144,12/16/2020 09:40:01 午前,313.7,1.51,5.54,1027.750
5145,12/16/2020 09:50:01 午前,356.2,2.01,8.05,1028.050
5146,12/16/2020 10:00:01 午前,211.2,2.01,4.53,1028.050
5147,12/16/2020 10:10:01 午前,286.2,1.01,3.52,1028.050
5148,12/16/2020 10:20:01 午前,366.2,1.01,4.53,1027.950
5149,12/16/2020 10:30:01 午前,241.2,2.01,5.54,1027.950
5150,12/16/2020 10:40:01 午前,333.7,1.51,4.03,1028.250
5151,12/16/2020 10:50:01 午前,476.2,2.52,8.05,1028.050
5152,12/16/2020 11:00:01 午前,973.7,3.02,7.05,1028.050
5153,12/16/2020 11:10:01 午前,398.7,3.02,7.05,1027.950
5154,12/16/2020 11:20:01 午前,413.7,2.52,8.05,1027.950
5155,12/16/2020 11:30:01 午前,376.2,2.01,6.04,1027.750
5156,12/16/2020 11:40:01 午前,333.7,2.01,4.53,1027.350
5157,12/16/2020 11:50:01 午前,298.7,2.52,5.54,1027.350
5158,12/16/2020 12:00:01 午後,423.7,3.02,6.54,1027.150
5159,12/16/2020 12:10:01 午後,293.7,3.02,6.04,1026.950
5160,12/16/2020 12:20:01 午後,678.7,2.52,6.04,1027.250
5161,12/16/2020 12:30:01 午後,216.2,2.52,6.04,1027.350
5162,12/16/2020 12:40:01 午後,241.2,1.01,3.52,1026.950
5163,12/16/2020 12:50:01 午後,423.7,2.01,6.04,1026.950
5164,12/16/2020 01:00:01 午後,343.7,2.52,6.04,1026.850
5165,12/16/2020 01:10:01 午後,851.2,1.51,4.03,1026.750
5166,12/16/2020 01:20:01 午後,191.2,2.52,5.54,1027.050
5167,12/16/2020 01:30:01 午後,276.2,1.01,3.52,1026.750
5168,12/16/2020 01:40:01 午後,598.7,0.50,3.52,1026.650
5169,12/16/2020 01:50:01 午後,211.2,1.01,4.03,1026.850
5170,12/16/2020 02:00:01 午後,258.7,1.51,4.53,1026.750
5171,12/16/2020 02:10:01 午後,446.2,2.01,5.03,1026.650
5172,12/16/2020 02:20:01 午後,886.2,2.01,6.54,1026.650
5173,12/16/2020 02:30:01 午後,268.7,2.01,5.03,1026.850
5174,12/16/2020 02:40:01 午後,358.7,3.02,5.54,1026.750
5175,12/16/2020 02:50:01 午後,266.2,2.52,6.54,1027.050
5176,12/16/2020 03:00:01 午後,96.2,2.01,4.53,1027.450
5177,12/16/2020 03:10:01 午後,81.2,1.51,6.54,1027.350
5178,12/16/2020 03:20:01 午後,143.7,0.50,3.02,1027.050
5179,12/16/2020 03:30:01 午後,96.2,0.00,2.52,1027.150
5180,12/16/2020 03:40:01 午後,126.2,1.51,5.54,1027.150
5181,12/16/2020 03:50:01 午後,141.2,1.51,5.54,1027.250
5182,12/16/2020 04:00:01 午後,91.2,1.01,4.53,1027.150
5183,12/16/2020 04:10:01 午後,33.7,1.51,4.53,1027.450
5184,12/16/2020 04:20:01 午後,81.2,2.52,6.54,1027.450
5185,12/16/2020 04:30:01 午後,63.7,1.01,3.02,1027.250
5186,12/16/2020 04:40:01 午後,48.7,0.00,2.01,1027.050
5187,12/16/2020 04:50:01 午後,41.2,1.51,4.53,1026.950
5188,12/16/2020 05:00:01 午後,18.7,2.01,5.03,1027.250
5189,12/16/2020 05:10:01 午後,3.7,1.51,4.03,1027.150
5190,12/16/2020 05:20:01 午後,1.2,1.01,4.53,1027.250
5191,12/16/2020 05:30:01 午後,1.2,1.01,4.03,1027.250
5192,12/16/2020 05:40:01 午後,1.2,1.01,4.03,1027.150
5193,12/16/2020 05:50:01 午後,1.2,1.01,3.52,1027.250
5194,12/16/2020 06:00:01 午後,1.2,1.01,4.53,1027.150
5195,12/16/2020 06:10:01 午後,1.2,1.51,6.04,1027.150
5196,12/16/2020 06:20:01 午後,1.2,1.01,4.53,1027.150
5197,12/16/2020 06:30:01 午後,1.2,1.01,4.03,1027.350
